"State","Year","Period","DG_Consumption"
"MD",2012,"M05",23009.475
"MD",2012,"M06",23114.45
"MD",2012,"M07",23219.425
"MD",2012,"M08",23324.4
"MD",2012,"M09",23429.375
"MD",2012,"M10",23534.35
"MD",2012,"M11",23639.325
"MD",2012,"M12",23744.3
"MD",2013,"M01",23740.0916666667
"MD",2013,"M02",23735.8833333333
"MD",2013,"M03",23731.675
"MD",2013,"M04",23727.4666666667
"MD",2013,"M05",23723.2583333333
"MD",2013,"M06",23719.05
"MD",2013,"M07",23714.8416666667
"MD",2013,"M08",23710.6333333333
"MD",2013,"M09",23706.425
"MD",2013,"M10",23702.2166666667
"MD",2013,"M11",23698.0083333333
"MD",2013,"M12",23693.8
"MD",2014,"M01",23722.9416666667
"MD",2014,"M02",23752.0833333333
"MD",2014,"M03",23781.225
"MD",2014,"M04",23810.3666666667
"MD",2014,"M05",23839.5083333333
"MD",2014,"M06",23868.65
"MD",2014,"M07",23897.7916666667
"MD",2014,"M08",23926.9333333333
"MD",2014,"M09",23956.075
"MD",2014,"M10",23985.2166666667
"MD",2014,"M11",24014.3583333333
"MD",2014,"M12",24043.5
"MD",2015,"M01",24132.7583333333
"MD",2015,"M02",24222.0166666667
"MD",2015,"M03",24311.275
"MD",2015,"M04",24400.5333333333
"MD",2015,"M05",24489.7916666667
"MD",2015,"M06",24579.05
"MD",2015,"M07",24668.3083333333
"MD",2015,"M08",24757.5666666667
"MD",2015,"M09",24846.825
"MD",2015,"M10",24936.0833333333
"MD",2015,"M11",25025.3416666667
"MD",2015,"M12",25114.6
"MD",2016,"M01",25142.65
"MD",2016,"M02",25170.7
"MD",2016,"M03",25198.75
"MD",2016,"M04",25226.8
"MD",2016,"M05",25254.85
"MD",2016,"M06",25282.9
"MD",2016,"M07",25310.95
"MD",2016,"M08",25339
"MD",2016,"M09",25367.05
"MD",2016,"M10",25395.1
"MD",2016,"M11",25423.15
"MD",2016,"M12",25451.2
"MD",2017,"M01",25484.5333333333
"MD",2017,"M02",25517.8666666667
"MD",2017,"M03",25551.2
"MD",2017,"M04",25584.5333333333
"MD",2017,"M05",25617.8666666667
"MD",2017,"M06",25651.2
"MD",2017,"M07",25684.5333333333
"MD",2017,"M08",25717.8666666667
"MD",2017,"M09",25751.2
"MD",2017,"M10",25784.5333333333
"MD",2017,"M11",25817.8666666667
"MD",2017,"M12",25851.2
"MD",2018,"M01",25905.1666666667
"MD",2018,"M02",25959.1333333333
"MD",2018,"M03",26013.1
"MD",2018,"M04",26067.0666666667
"MD",2018,"M05",26121.0333333333
"MD",2018,"M06",26175
"MD",2018,"M07",26228.9666666667
"MD",2018,"M08",26282.9333333333
"MD",2018,"M09",26336.9
"MD",2018,"M10",26390.8666666667
"MD",2018,"M11",26444.8333333333
"MD",2018,"M12",26498.8
"MD",2019,"M01",26554.6666666667
"MD",2019,"M02",26610.5333333333
"MD",2019,"M03",26666.4
"MD",2019,"M04",26722.2666666667
"MD",2019,"M05",26778.1333333333
"MD",2019,"M06",26834
"MD",2019,"M07",26889.8666666667
"MD",2019,"M08",26945.7333333333
"MD",2019,"M09",27001.6
"MD",2019,"M10",27057.4666666667
"MD",2019,"M11",27113.3333333333
"MD",2019,"M12",27169.2
"MD",2020,"M01",27280.45
"MD",2020,"M02",27391.7
"MD",2020,"M03",27502.95
"MD",2020,"M04",27614.2
"MD",2020,"M05",27725.45
"MD",2020,"M06",27836.7
"MD",2020,"M07",27947.95
"MD",2020,"M08",28059.2
"MD",2020,"M09",28170.45
"MD",2020,"M10",28281.7
"MD",2020,"M11",28392.95
"MD",2020,"M12",28504.2
"MD",2021,"M01",28998.4666666667
"MD",2021,"M02",29492.7333333333
"MD",2021,"M03",29987
"MD",2021,"M04",30481.2666666667
"MD",2021,"M05",30975.5333333333
"MD",2021,"M06",31469.8
"MD",2021,"M07",31964.0666666667
"MD",2021,"M08",32458.3333333333
"MD",2021,"M09",32952.6
"MD",2021,"M10",33446.8666666667
"MD",2021,"M11",33941.1333333333
"MD",2021,"M12",34435.4
"MD",2022,"M01",34577.475
"MD",2022,"M02",34719.55
"MD",2022,"M03",34861.625
"MD",2022,"M04",35003.7
"MD",2022,"M05",35145.775
"MD",2022,"M06",35287.85
"MD",2022,"M07",35429.925
"MD",2022,"M08",35572
"MD",2022,"M09",35714.075
"MD",2022,"M10",35856.15
"MD",2022,"M11",35998.225
"MD",2022,"M12",36140.3
"MA",2012,"M01",27533.675
"MA",2012,"M02",27601.65
"MA",2012,"M03",27669.625
"MA",2012,"M04",27737.6
"MA",2012,"M05",27805.575
"MA",2012,"M06",27873.55
"MA",2012,"M07",27941.525
"MA",2012,"M08",28009.5
"MA",2012,"M09",28077.475
"MA",2012,"M10",28145.45
"MA",2012,"M11",28213.425
"MA",2012,"M12",28281.4
"MA",2013,"M01",28350.3583333333
"MA",2013,"M02",28419.3166666667
"MA",2013,"M03",28488.275
"MA",2013,"M04",28557.2333333333
"MA",2013,"M05",28626.1916666667
"MA",2013,"M06",28695.15
"MA",2013,"M07",28764.1083333333
"MA",2013,"M08",28833.0666666667
"MA",2013,"M09",28902.025
"MA",2013,"M10",28970.9833333333
"MA",2013,"M11",29039.9416666667
"MA",2013,"M12",29108.9
"MA",2014,"M01",29193.9833333333
"MA",2014,"M02",29279.0666666667
"MA",2014,"M03",29364.15
"MA",2014,"M04",29449.2333333333
"MA",2014,"M05",29534.3166666667
"MA",2014,"M06",29619.4
"MA",2014,"M07",29704.4833333333
"MA",2014,"M08",29789.5666666667
"MA",2014,"M09",29874.65
"MA",2014,"M10",29959.7333333333
"MA",2014,"M11",30044.8166666667
"MA",2014,"M12",30129.9
"MA",2015,"M01",30222.225
"MA",2015,"M02",30314.55
"MA",2015,"M03",30406.875
"MA",2015,"M04",30499.2
"MA",2015,"M05",30591.525
"MA",2015,"M06",30683.85
"MA",2015,"M07",30776.175
"MA",2015,"M08",30868.5
"MA",2015,"M09",30960.825
"MA",2015,"M10",31053.15
"MA",2015,"M11",31145.475
"MA",2015,"M12",31237.8
"MA",2016,"M01",31308.5333333333
"MA",2016,"M02",31379.2666666667
"MA",2016,"M03",31450
"MA",2016,"M04",31520.7333333333
"MA",2016,"M05",31591.4666666667
"MA",2016,"M06",31662.2
"MA",2016,"M07",31732.9333333333
"MA",2016,"M08",31803.6666666667
"MA",2016,"M09",31874.4
"MA",2016,"M10",31945.1333333333
"MA",2016,"M11",32015.8666666667
"MA",2016,"M12",32086.6
"MA",2017,"M01",32181.3333333333
"MA",2017,"M02",32276.0666666667
"MA",2017,"M03",32370.8
"MA",2017,"M04",32465.5333333333
"MA",2017,"M05",32560.2666666667
"MA",2017,"M06",32655
"MA",2017,"M07",32749.7333333333
"MA",2017,"M08",32844.4666666667
"MA",2017,"M09",32939.2
"MA",2017,"M10",33033.9333333333
"MA",2017,"M11",33128.6666666667
"MA",2017,"M12",33223.4
"MA",2018,"M01",33315.0333333333
"MA",2018,"M02",33406.6666666667
"MA",2018,"M03",33498.3
"MA",2018,"M04",33589.9333333333
"MA",2018,"M05",33681.5666666667
"MA",2018,"M06",33773.2
"MA",2018,"M07",33864.8333333333
"MA",2018,"M08",33956.4666666667
"MA",2018,"M09",34048.1
"MA",2018,"M10",34139.7333333333
"MA",2018,"M11",34231.3666666667
"MA",2018,"M12",34323
"MA",2019,"M01",34379.575
"MA",2019,"M02",34436.15
"MA",2019,"M03",34492.725
"MA",2019,"M04",34549.3
"MA",2019,"M05",34605.875
"MA",2019,"M06",34662.45
"MA",2019,"M07",34719.025
"MA",2019,"M08",34775.6
"MA",2019,"M09",34832.175
"MA",2019,"M10",34888.75
"MA",2019,"M11",34945.325
"MA",2019,"M12",35001.9
"MA",2020,"M01",35121.625
"MA",2020,"M02",35241.35
"MA",2020,"M03",35361.075
"MA",2020,"M04",35480.8
"MA",2020,"M05",35600.525
"MA",2020,"M06",35720.25
"MA",2020,"M07",35839.975
"MA",2020,"M08",35959.7
"MA",2020,"M09",36079.425
"MA",2020,"M10",36199.15
"MA",2020,"M11",36318.875
"MA",2020,"M12",36438.6
"MA",2021,"M01",37055.1416666667
"MA",2021,"M02",37671.6833333333
"MA",2021,"M03",38288.225
"MA",2021,"M04",38904.7666666667
"MA",2021,"M05",39521.3083333333
"MA",2021,"M06",40137.85
"MA",2021,"M07",40754.3916666667
"MA",2021,"M08",41370.9333333333
"MA",2021,"M09",41987.475
"MA",2021,"M10",42604.0166666667
"MA",2021,"M11",43220.5583333333
"MA",2021,"M12",43837.1
"MA",2022,"M01",44035.5833333333
"MA",2022,"M02",44234.0666666667
"MA",2022,"M03",44432.55
"MA",2022,"M04",44631.0333333333
"MA",2022,"M05",44829.5166666667
"MA",2022,"M06",45028
"MA",2022,"M07",45226.4833333333
"MA",2022,"M08",45424.9666666667
"MA",2022,"M09",45623.45
"MA",2022,"M10",45821.9333333333
"MA",2022,"M11",46020.4166666667
"MA",2022,"M12",46218.9
"MI",2012,"M01",30244.85
"MI",2012,"M02",30358.8
"MI",2012,"M03",30472.75
"MI",2012,"M04",30586.7
"MI",2012,"M05",30700.65
"MI",2012,"M06",30814.6
"MI",2012,"M07",30928.55
"MI",2012,"M08",31042.5
"MI",2012,"M09",31156.45
"MI",2012,"M10",31270.4
"MI",2012,"M11",31384.35
"MI",2012,"M12",31498.3
"MI",2013,"M01",31604.2416666667
"MI",2013,"M02",31710.1833333333
"MI",2013,"M03",31816.125
"MI",2013,"M04",31922.0666666667
"MI",2013,"M05",32028.0083333333
"MI",2013,"M06",32133.95
"MI",2013,"M07",32239.8916666667
"MI",2013,"M08",32345.8333333333
"MI",2013,"M09",32451.775
"MI",2013,"M10",32557.7166666667
"MI",2013,"M11",32663.6583333333
"MI",2013,"M12",32769.6
"MI",2014,"M01",32949.25
"MI",2014,"M02",33128.9
"MI",2014,"M03",33308.55
"MI",2014,"M04",33488.2
"MI",2014,"M05",33667.85
"MI",2014,"M06",33847.5
"MI",2014,"M07",34027.15
"MI",2014,"M08",34206.8
"MI",2014,"M09",34386.45
"MI",2014,"M10",34566.1
"MI",2014,"M11",34745.75
"MI",2014,"M12",34925.4
"MI",2015,"M01",35110.0583333333
"MI",2015,"M02",35294.7166666667
"MI",2015,"M03",35479.375
"MI",2015,"M04",35664.0333333333
"MI",2015,"M05",35848.6916666667
"MI",2015,"M06",36033.35
"MI",2015,"M07",36218.0083333333
"MI",2015,"M08",36402.6666666667
"MI",2015,"M09",36587.325
"MI",2015,"M10",36771.9833333333
"MI",2015,"M11",36956.6416666667
"MI",2015,"M12",37141.3
"MI",2016,"M01",37284.4416666667
"MI",2016,"M02",37427.5833333333
"MI",2016,"M03",37570.725
"MI",2016,"M04",37713.8666666667
"MI",2016,"M05",37857.0083333333
"MI",2016,"M06",38000.15
"MI",2016,"M07",38143.2916666667
"MI",2016,"M08",38286.4333333333
"MI",2016,"M09",38429.575
"MI",2016,"M10",38572.7166666667
"MI",2016,"M11",38715.8583333333
"MI",2016,"M12",38859
"MI",2017,"M01",39005.6333333333
"MI",2017,"M02",39152.2666666667
"MI",2017,"M03",39298.9
"MI",2017,"M04",39445.5333333333
"MI",2017,"M05",39592.1666666667
"MI",2017,"M06",39738.8
"MI",2017,"M07",39885.4333333333
"MI",2017,"M08",40032.0666666667
"MI",2017,"M09",40178.7
"MI",2017,"M10",40325.3333333333
"MI",2017,"M11",40471.9666666667
"MI",2017,"M12",40618.6
"MI",2018,"M01",40782.4666666667
"MI",2018,"M02",40946.3333333333
"MI",2018,"M03",41110.2
"MI",2018,"M04",41274.0666666667
"MI",2018,"M05",41437.9333333333
"MI",2018,"M06",41601.8
"MI",2018,"M07",41765.6666666667
"MI",2018,"M08",41929.5333333333
"MI",2018,"M09",42093.4
"MI",2018,"M10",42257.2666666667
"MI",2018,"M11",42421.1333333333
"MI",2018,"M12",42585
"MI",2019,"M01",42641.0916666667
"MI",2019,"M02",42697.1833333333
"MI",2019,"M03",42753.275
"MI",2019,"M04",42809.3666666667
"MI",2019,"M05",42865.4583333333
"MI",2019,"M06",42921.55
"MI",2019,"M07",42977.6416666667
"MI",2019,"M08",43033.7333333333
"MI",2019,"M09",43089.825
"MI",2019,"M10",43145.9166666667
"MI",2019,"M11",43202.0083333333
"MI",2019,"M12",43258.1
"MI",2020,"M01",43466.25
"MI",2020,"M02",43674.4
"MI",2020,"M03",43882.55
"MI",2020,"M04",44090.7
"MI",2020,"M05",44298.85
"MI",2020,"M06",44507
"MI",2020,"M07",44715.15
"MI",2020,"M08",44923.3
"MI",2020,"M09",45131.45
"MI",2020,"M10",45339.6
"MI",2020,"M11",45547.75
"MI",2020,"M12",45755.9
"MI",2021,"M01",46533.625
"MI",2021,"M02",47311.35
"MI",2021,"M03",48089.075
"MI",2021,"M04",48866.8
"MI",2021,"M05",49644.525
"MI",2021,"M06",50422.25
"MI",2021,"M07",51199.975
"MI",2021,"M08",51977.7
"MI",2021,"M09",52755.425
"MI",2021,"M10",53533.15
"MI",2021,"M11",54310.875
"MI",2021,"M12",55088.6
"MI",2022,"M01",55355.125
"MI",2022,"M02",55621.65
"MI",2022,"M03",55888.175
"MI",2022,"M04",56154.7
"MI",2022,"M05",56421.225
"MI",2022,"M06",56687.75
"MI",2022,"M07",56954.275
"MI",2022,"M08",57220.8
"MI",2022,"M09",57487.325
"MI",2022,"M10",57753.85
"MI",2022,"M11",58020.375
"MI",2022,"M12",58286.9
"MN",2012,"M01",22561.55
"MN",2012,"M02",22614.1
"MN",2012,"M03",22666.65
"MN",2012,"M04",22719.2
"MN",2012,"M05",22771.75
"MN",2012,"M06",22824.3
"MN",2012,"M07",22876.85
"MN",2012,"M08",22929.4
"MN",2012,"M09",22981.95
"MN",2012,"M10",23034.5
"MN",2012,"M11",23087.05
"MN",2012,"M12",23139.6
"MN",2013,"M01",23216.725
"MN",2013,"M02",23293.85
"MN",2013,"M03",23370.975
"MN",2013,"M04",23448.1
"MN",2013,"M05",23525.225
"MN",2013,"M06",23602.35
"MN",2013,"M07",23679.475
"MN",2013,"M08",23756.6
"MN",2013,"M09",23833.725
"MN",2013,"M10",23910.85
"MN",2013,"M11",23987.975
"MN",2013,"M12",24065.1
"MN",2014,"M01",24140.6916666667
"MN",2014,"M02",24216.2833333333
"MN",2014,"M03",24291.875
"MN",2014,"M04",24367.4666666667
"MN",2014,"M05",24443.0583333333
"MN",2014,"M06",24518.65
"MN",2014,"M07",24594.2416666667
"MN",2014,"M08",24669.8333333333
"MN",2014,"M09",24745.425
"MN",2014,"M10",24821.0166666667
"MN",2014,"M11",24896.6083333333
"MN",2014,"M12",24972.2
"MN",2015,"M01",25090.575
"MN",2015,"M02",25208.95
"MN",2015,"M03",25327.325
"MN",2015,"M04",25445.7
"MN",2015,"M05",25564.075
"MN",2015,"M06",25682.45
"MN",2015,"M07",25800.825
"MN",2015,"M08",25919.2
"MN",2015,"M09",26037.575
"MN",2015,"M10",26155.95
"MN",2015,"M11",26274.325
"MN",2015,"M12",26392.7
"MN",2016,"M01",26492.8916666667
"MN",2016,"M02",26593.0833333333
"MN",2016,"M03",26693.275
"MN",2016,"M04",26793.4666666667
"MN",2016,"M05",26893.6583333333
"MN",2016,"M06",26993.85
"MN",2016,"M07",27094.0416666667
"MN",2016,"M08",27194.2333333333
"MN",2016,"M09",27294.425
"MN",2016,"M10",27394.6166666667
"MN",2016,"M11",27494.8083333333
"MN",2016,"M12",27595
"MN",2017,"M01",27747.4083333333
"MN",2017,"M02",27899.8166666667
"MN",2017,"M03",28052.225
"MN",2017,"M04",28204.6333333333
"MN",2017,"M05",28357.0416666667
"MN",2017,"M06",28509.45
"MN",2017,"M07",28661.8583333333
"MN",2017,"M08",28814.2666666667
"MN",2017,"M09",28966.675
"MN",2017,"M10",29119.0833333333
"MN",2017,"M11",29271.4916666667
"MN",2017,"M12",29423.9
"MN",2018,"M01",29559.325
"MN",2018,"M02",29694.75
"MN",2018,"M03",29830.175
"MN",2018,"M04",29965.6
"MN",2018,"M05",30101.025
"MN",2018,"M06",30236.45
"MN",2018,"M07",30371.875
"MN",2018,"M08",30507.3
"MN",2018,"M09",30642.725
"MN",2018,"M10",30778.15
"MN",2018,"M11",30913.575
"MN",2018,"M12",31049
"MN",2019,"M01",31118.2666666667
"MN",2019,"M02",31187.5333333333
"MN",2019,"M03",31256.8
"MN",2019,"M04",31326.0666666667
"MN",2019,"M05",31395.3333333333
"MN",2019,"M06",31464.6
"MN",2019,"M07",31533.8666666667
"MN",2019,"M08",31603.1333333333
"MN",2019,"M09",31672.4
"MN",2019,"M10",31741.6666666667
"MN",2019,"M11",31810.9333333333
"MN",2019,"M12",31880.2
"MN",2020,"M01",32021.975
"MN",2020,"M02",32163.75
"MN",2020,"M03",32305.525
"MN",2020,"M04",32447.3
"MN",2020,"M05",32589.075
"MN",2020,"M06",32730.85
"MN",2020,"M07",32872.625
"MN",2020,"M08",33014.4
"MN",2020,"M09",33156.175
"MN",2020,"M10",33297.95
"MN",2020,"M11",33439.725
"MN",2020,"M12",33581.5
"MN",2021,"M01",34039.3
"MN",2021,"M02",34497.1
"MN",2021,"M03",34954.9
"MN",2021,"M04",35412.7
"MN",2021,"M05",35870.5
"MN",2021,"M06",36328.3
"MN",2021,"M07",36786.1
"MN",2021,"M08",37243.9
"MN",2021,"M09",37701.7
"MN",2021,"M10",38159.5
"MN",2021,"M11",38617.3
"MN",2021,"M12",39075.1
"MN",2022,"M01",39266.4
"MN",2022,"M02",39457.7
"MN",2022,"M03",39649
"MN",2022,"M04",39840.3
"MN",2022,"M05",40031.6
"MN",2022,"M06",40222.9
"MN",2022,"M07",40414.2
"MN",2022,"M08",40605.5
"MN",2022,"M09",40796.8
"MN",2022,"M10",40988.1
"MN",2022,"M11",41179.4
"MN",2022,"M12",41370.7
"MS",2012,"M01",7630.50833333333
"MS",2012,"M02",7662.31666666667
"MS",2012,"M03",7694.125
"MS",2012,"M04",7725.93333333333
"MS",2012,"M05",7757.74166666667
"MS",2012,"M06",7789.55
"MS",2012,"M07",7821.35833333333
"MS",2012,"M08",7853.16666666667
"MS",2012,"M09",7884.975
"MS",2012,"M10",7916.78333333333
"MS",2012,"M11",7948.59166666667
"MS",2012,"M12",7980.4
"MS",2013,"M01",8016.83333333333
"MS",2013,"M02",8053.26666666667
"MS",2013,"M03",8089.7
"MS",2013,"M04",8126.13333333333
"MS",2013,"M05",8162.56666666667
"MS",2013,"M06",8199
"MS",2013,"M07",8235.43333333333
"MS",2013,"M08",8271.86666666667
"MS",2013,"M09",8308.3
"MS",2013,"M10",8344.73333333333
"MS",2013,"M11",8381.16666666667
"MS",2013,"M12",8417.6
"MS",2014,"M01",8446.68333333333
"MS",2014,"M02",8475.76666666667
"MS",2014,"M03",8504.85
"MS",2014,"M04",8533.93333333333
"MS",2014,"M05",8563.01666666667
"MS",2014,"M06",8592.1
"MS",2014,"M07",8621.18333333333
"MS",2014,"M08",8650.26666666667
"MS",2014,"M09",8679.35
"MS",2014,"M10",8708.43333333333
"MS",2014,"M11",8737.51666666667
"MS",2014,"M12",8766.6
"MS",2015,"M01",8808.475
"MS",2015,"M02",8850.35
"MS",2015,"M03",8892.225
"MS",2015,"M04",8934.1
"MS",2015,"M05",8975.975
"MS",2015,"M06",9017.85
"MS",2015,"M07",9059.725
"MS",2015,"M08",9101.6
"MS",2015,"M09",9143.475
"MS",2015,"M10",9185.35
"MS",2015,"M11",9227.225
"MS",2015,"M12",9269.1
"MS",2016,"M01",9301.16666666667
"MS",2016,"M02",9333.23333333333
"MS",2016,"M03",9365.3
"MS",2016,"M04",9397.36666666667
"MS",2016,"M05",9429.43333333333
"MS",2016,"M06",9461.5
"MS",2016,"M07",9493.56666666667
"MS",2016,"M08",9525.63333333333
"MS",2016,"M09",9557.7
"MS",2016,"M10",9589.76666666667
"MS",2016,"M11",9621.83333333333
"MS",2016,"M12",9653.9
"MS",2017,"M01",9674.65833333333
"MS",2017,"M02",9695.41666666667
"MS",2017,"M03",9716.175
"MS",2017,"M04",9736.93333333333
"MS",2017,"M05",9757.69166666667
"MS",2017,"M06",9778.45
"MS",2017,"M07",9799.20833333333
"MS",2017,"M08",9819.96666666667
"MS",2017,"M09",9840.725
"MS",2017,"M10",9861.48333333333
"MS",2017,"M11",9882.24166666667
"MS",2017,"M12",9903
"MS",2018,"M01",9928.7
"MS",2018,"M02",9954.4
"MS",2018,"M03",9980.1
"MS",2018,"M04",10005.8
"MS",2018,"M05",10031.5
"MS",2018,"M06",10057.2
"MS",2018,"M07",10082.9
"MS",2018,"M08",10108.6
"MS",2018,"M09",10134.3
"MS",2018,"M10",10160
"MS",2018,"M11",10185.7
"MS",2018,"M12",10211.4
"MS",2019,"M01",10214.65
"MS",2019,"M02",10217.9
"MS",2019,"M03",10221.15
"MS",2019,"M04",10224.4
"MS",2019,"M05",10227.65
"MS",2019,"M06",10230.9
"MS",2019,"M07",10234.15
"MS",2019,"M08",10237.4
"MS",2019,"M09",10240.65
"MS",2019,"M10",10243.9
"MS",2019,"M11",10247.15
"MS",2019,"M12",10250.4
"MS",2020,"M01",10325.15
"MS",2020,"M02",10399.9
"MS",2020,"M03",10474.65
"MS",2020,"M04",10549.4
"MS",2020,"M05",10624.15
"MS",2020,"M06",10698.9
"MS",2020,"M07",10773.65
"MS",2020,"M08",10848.4
"MS",2020,"M09",10923.15
"MS",2020,"M10",10997.9
"MS",2020,"M11",11072.65
"MS",2020,"M12",11147.4
"MS",2021,"M01",11349.4416666667
"MS",2021,"M02",11551.4833333333
"MS",2021,"M03",11753.525
"MS",2021,"M04",11955.5666666667
"MS",2021,"M05",12157.6083333333
"MS",2021,"M06",12359.65
"MS",2021,"M07",12561.6916666667
"MS",2021,"M08",12763.7333333333
"MS",2021,"M09",12965.775
"MS",2021,"M10",13167.8166666667
"MS",2021,"M11",13369.8583333333
"MS",2021,"M12",13571.9
"MS",2022,"M01",13610.4583333333
"MS",2022,"M02",13649.0166666667
"MS",2022,"M03",13687.575
"MS",2022,"M04",13726.1333333333
"MS",2022,"M05",13764.6916666667
"MS",2022,"M06",13803.25
"MS",2022,"M07",13841.8083333333
"MS",2022,"M08",13880.3666666667
"MS",2022,"M09",13918.925
"MS",2022,"M10",13957.4833333333
"MS",2022,"M11",13996.0416666667
"MS",2022,"M12",14034.6
"MO",2012,"M01",20293.9166666667
"MO",2012,"M02",20359.9333333333
"MO",2012,"M03",20425.95
"MO",2012,"M04",20491.9666666667
"MO",2012,"M05",20557.9833333333
"MO",2012,"M06",20624
"MO",2012,"M07",20690.0166666667
"MO",2012,"M08",20756.0333333333
"MO",2012,"M09",20822.05
"MO",2012,"M10",20888.0666666667
"MO",2012,"M11",20954.0833333333
"MO",2012,"M12",21020.1
"MO",2013,"M01",21042.5666666667
"MO",2013,"M02",21065.0333333333
"MO",2013,"M03",21087.5
"MO",2013,"M04",21109.9666666667
"MO",2013,"M05",21132.4333333333
"MO",2013,"M06",21154.9
"MO",2013,"M07",21177.3666666667
"MO",2013,"M08",21199.8333333333
"MO",2013,"M09",21222.3
"MO",2013,"M10",21244.7666666667
"MO",2013,"M11",21267.2333333333
"MO",2013,"M12",21289.7
"MO",2014,"M01",21352.2083333333
"MO",2014,"M02",21414.7166666667
"MO",2014,"M03",21477.225
"MO",2014,"M04",21539.7333333333
"MO",2014,"M05",21602.2416666667
"MO",2014,"M06",21664.75
"MO",2014,"M07",21727.2583333333
"MO",2014,"M08",21789.7666666667
"MO",2014,"M09",21852.275
"MO",2014,"M10",21914.7833333333
"MO",2014,"M11",21977.2916666667
"MO",2014,"M12",22039.8
"MO",2015,"M01",22142.7333333333
"MO",2015,"M02",22245.6666666667
"MO",2015,"M03",22348.6
"MO",2015,"M04",22451.5333333333
"MO",2015,"M05",22554.4666666667
"MO",2015,"M06",22657.4
"MO",2015,"M07",22760.3333333333
"MO",2015,"M08",22863.2666666667
"MO",2015,"M09",22966.2
"MO",2015,"M10",23069.1333333333
"MO",2015,"M11",23172.0666666667
"MO",2015,"M12",23275
"MO",2016,"M01",23325.3583333333
"MO",2016,"M02",23375.7166666667
"MO",2016,"M03",23426.075
"MO",2016,"M04",23476.4333333333
"MO",2016,"M05",23526.7916666667
"MO",2016,"M06",23577.15
"MO",2016,"M07",23627.5083333333
"MO",2016,"M08",23677.8666666667
"MO",2016,"M09",23728.225
"MO",2016,"M10",23778.5833333333
"MO",2016,"M11",23828.9416666667
"MO",2016,"M12",23879.3
"MO",2017,"M01",23951.1666666667
"MO",2017,"M02",24023.0333333333
"MO",2017,"M03",24094.9
"MO",2017,"M04",24166.7666666667
"MO",2017,"M05",24238.6333333333
"MO",2017,"M06",24310.5
"MO",2017,"M07",24382.3666666667
