"State","Year","Period","NDG_Consumption"
"ME",2013,"M03",11864.25
"ME",2013,"M04",11887.0333333333
"ME",2013,"M05",11909.8166666667
"ME",2013,"M06",11932.6
"ME",2013,"M07",11955.3833333333
"ME",2013,"M08",11978.1666666667
"ME",2013,"M09",12000.95
"ME",2013,"M10",12023.7333333333
"ME",2013,"M11",12046.5166666667
"ME",2013,"M12",12069.3
"ME",2014,"M01",12104.7833333333
"ME",2014,"M02",12140.2666666667
"ME",2014,"M03",12175.75
"ME",2014,"M04",12211.2333333333
"ME",2014,"M05",12246.7166666667
"ME",2014,"M06",12282.2
"ME",2014,"M07",12317.6833333333
"ME",2014,"M08",12353.1666666667
"ME",2014,"M09",12388.65
"ME",2014,"M10",12424.1333333333
"ME",2014,"M11",12459.6166666667
"ME",2014,"M12",12495.1
"ME",2015,"M01",12474.2083333333
"ME",2015,"M02",12453.3166666667
"ME",2015,"M03",12432.425
"ME",2015,"M04",12411.5333333333
"ME",2015,"M05",12390.6416666667
"ME",2015,"M06",12369.75
"ME",2015,"M07",12348.8583333333
"ME",2015,"M08",12327.9666666667
"ME",2015,"M09",12307.075
"ME",2015,"M10",12286.1833333333
"ME",2015,"M11",12265.2916666667
"ME",2015,"M12",12244.4
"ME",2016,"M01",12263.1083333333
"ME",2016,"M02",12281.8166666667
"ME",2016,"M03",12300.525
"ME",2016,"M04",12319.2333333333
"ME",2016,"M05",12337.9416666667
"ME",2016,"M06",12356.65
"ME",2016,"M07",12375.3583333333
"ME",2016,"M08",12394.0666666667
"ME",2016,"M09",12412.775
"ME",2016,"M10",12431.4833333333
"ME",2016,"M11",12450.1916666667
"ME",2016,"M12",12468.9
"ME",2017,"M01",12526.45
"ME",2017,"M02",12584
"ME",2017,"M03",12641.55
"ME",2017,"M04",12699.1
"ME",2017,"M05",12756.65
"ME",2017,"M06",12814.2
"ME",2017,"M07",12871.75
"ME",2017,"M08",12929.3
"ME",2017,"M09",12986.85
"ME",2017,"M10",13044.4
"ME",2017,"M11",13101.95
"ME",2017,"M12",13159.5
"ME",2018,"M01",13214.625
"ME",2018,"M02",13269.75
"ME",2018,"M03",13324.875
"ME",2018,"M04",13380
"ME",2018,"M05",13435.125
"ME",2018,"M06",13490.25
"ME",2018,"M07",13545.375
"ME",2018,"M08",13600.5
"ME",2018,"M09",13655.625
"ME",2018,"M10",13710.75
"ME",2018,"M11",13765.875
"ME",2018,"M12",13821
"ME",2019,"M01",13860.8583333333
"ME",2019,"M02",13900.7166666667
"ME",2019,"M03",13940.575
"ME",2019,"M04",13980.4333333333
"ME",2019,"M05",14020.2916666667
"ME",2019,"M06",14060.15
"ME",2019,"M07",14100.0083333333
"ME",2019,"M08",14139.8666666667
"ME",2019,"M09",14179.725
"ME",2019,"M10",14219.5833333333
"ME",2019,"M11",14259.4416666667
"ME",2019,"M12",14299.3
"ME",2020,"M01",14337.4083333333
"ME",2020,"M02",14375.5166666667
"ME",2020,"M03",14413.625
"ME",2020,"M04",14451.7333333333
"ME",2020,"M05",14489.8416666667
"ME",2020,"M06",14527.95
"ME",2020,"M07",14566.0583333333
"ME",2020,"M08",14604.1666666667
"ME",2020,"M09",14642.275
"ME",2020,"M10",14680.3833333333
"ME",2020,"M11",14718.4916666667
"ME",2020,"M12",14756.6
"ME",2021,"M01",14925.7333333333
"ME",2021,"M02",15094.8666666667
"ME",2021,"M03",15264
"ME",2021,"M04",15433.1333333333
"ME",2021,"M05",15602.2666666667
"ME",2021,"M06",15771.4
"ME",2021,"M07",15940.5333333333
"ME",2021,"M08",16109.6666666667
"ME",2021,"M09",16278.8
"ME",2021,"M10",16447.9333333333
"ME",2021,"M11",16617.0666666667
"ME",2021,"M12",16786.2
"ME",2022,"M01",16927.7083333333
"ME",2022,"M02",17069.2166666667
"ME",2022,"M03",17210.725
"ME",2022,"M04",17352.2333333333
"ME",2022,"M05",17493.7416666667
"ME",2022,"M06",17635.25
"ME",2022,"M07",17776.7583333333
"ME",2022,"M08",17918.2666666667
"ME",2022,"M09",18059.775
"ME",2022,"M10",18201.2833333333
"ME",2022,"M11",18342.7916666667
"ME",2022,"M12",18484.3
"MD",2012,"M01",48098.825
"MD",2012,"M02",48210.75
"MD",2012,"M03",48322.675
"MD",2012,"M04",48434.6
"MD",2012,"M05",48546.525
"MD",2012,"M06",48658.45
"MD",2012,"M07",48770.375
"MD",2012,"M08",48882.3
"MD",2012,"M09",48994.225
"MD",2012,"M10",49106.15
"MD",2012,"M11",49218.075
"MD",2012,"M12",49330
"MD",2013,"M01",49377
"MD",2013,"M02",49424
"MD",2013,"M03",49471
"MD",2013,"M04",49518
"MD",2013,"M05",49565
"MD",2013,"M06",49612
"MD",2013,"M07",49659
"MD",2013,"M08",49706
"MD",2013,"M09",49753
"MD",2013,"M10",49800
"MD",2013,"M11",49847
"MD",2013,"M12",49894
"MD",2014,"M01",49991.3333333333
"MD",2014,"M02",50088.6666666667
"MD",2014,"M03",50186
"MD",2014,"M04",50283.3333333333
"MD",2014,"M05",50380.6666666667
"MD",2014,"M06",50478
"MD",2014,"M07",50575.3333333333
"MD",2014,"M08",50672.6666666667
"MD",2014,"M09",50770
"MD",2014,"M10",50867.3333333333
"MD",2014,"M11",50964.6666666667
"MD",2014,"M12",51062
"MD",2015,"M01",51032.6833333333
"MD",2015,"M02",51003.3666666667
"MD",2015,"M03",50974.05
"MD",2015,"M04",50944.7333333333
"MD",2015,"M05",50915.4166666667
"MD",2015,"M06",50886.1
"MD",2015,"M07",50856.7833333333
"MD",2015,"M08",50827.4666666667
"MD",2015,"M09",50798.15
"MD",2015,"M10",50768.8333333333
"MD",2015,"M11",50739.5166666667
"MD",2015,"M12",50710.2
"MD",2016,"M01",50726.625
"MD",2016,"M02",50743.05
"MD",2016,"M03",50759.475
"MD",2016,"M04",50775.9
"MD",2016,"M05",50792.325
"MD",2016,"M06",50808.75
"MD",2016,"M07",50825.175
"MD",2016,"M08",50841.6
"MD",2016,"M09",50858.025
"MD",2016,"M10",50874.45
"MD",2016,"M11",50890.875
"MD",2016,"M12",50907.3
"MD",2017,"M01",51052.575
"MD",2017,"M02",51197.85
"MD",2017,"M03",51343.125
"MD",2017,"M04",51488.4
"MD",2017,"M05",51633.675
"MD",2017,"M06",51778.95
"MD",2017,"M07",51924.225
"MD",2017,"M08",52069.5
"MD",2017,"M09",52214.775
"MD",2017,"M10",52360.05
"MD",2017,"M11",52505.325
"MD",2017,"M12",52650.6
"MD",2018,"M01",52795.9416666667
"MD",2018,"M02",52941.2833333333
"MD",2018,"M03",53086.625
"MD",2018,"M04",53231.9666666667
"MD",2018,"M05",53377.3083333333
"MD",2018,"M06",53522.65
"MD",2018,"M07",53667.9916666667
"MD",2018,"M08",53813.3333333333
"MD",2018,"M09",53958.675
"MD",2018,"M10",54104.0166666667
"MD",2018,"M11",54249.3583333333
"MD",2018,"M12",54394.7
"MD",2019,"M01",54452.6
"MD",2019,"M02",54510.5
"MD",2019,"M03",54568.4
"MD",2019,"M04",54626.3
"MD",2019,"M05",54684.2
"MD",2019,"M06",54742.1
"MD",2019,"M07",54800
"MD",2019,"M08",54857.9
"MD",2019,"M09",54915.8
"MD",2019,"M10",54973.7
"MD",2019,"M11",55031.6
"MD",2019,"M12",55089.5
"MD",2020,"M01",55148.6833333333
"MD",2020,"M02",55207.8666666667
"MD",2020,"M03",55267.05
"MD",2020,"M04",55326.2333333333
"MD",2020,"M05",55385.4166666667
"MD",2020,"M06",55444.6
"MD",2020,"M07",55503.7833333333
"MD",2020,"M08",55562.9666666667
"MD",2020,"M09",55622.15
"MD",2020,"M10",55681.3333333333
"MD",2020,"M11",55740.5166666667
"MD",2020,"M12",55799.7
"MD",2021,"M01",56417.7416666667
"MD",2021,"M02",57035.7833333333
"MD",2021,"M03",57653.825
"MD",2021,"M04",58271.8666666667
"MD",2021,"M05",58889.9083333333
"MD",2021,"M06",59507.95
"MD",2021,"M07",60125.9916666667
"MD",2021,"M08",60744.0333333333
"MD",2021,"M09",61362.075
"MD",2021,"M10",61980.1166666667
"MD",2021,"M11",62598.1583333333
"MD",2021,"M12",63216.2
"MD",2022,"M01",63752.1416666667
"MD",2022,"M02",64288.0833333333
"MD",2022,"M03",64824.025
"MD",2022,"M04",65359.9666666667
"MD",2022,"M05",65895.9083333333
"MD",2022,"M06",66431.85
"MD",2022,"M07",66967.7916666667
"MD",2022,"M08",67503.7333333333
"MD",2022,"M09",68039.675
"MD",2022,"M10",68575.6166666667
"MD",2022,"M11",69111.5583333333
"MD",2022,"M12",69647.5
"MA",2012,"M01",58008.0833333333
"MA",2012,"M02",58103.4666666667
"MA",2012,"M03",58198.85
"MA",2012,"M04",58294.2333333333
"MA",2012,"M05",58389.6166666667
"MA",2012,"M06",58485
"MA",2012,"M07",58580.3833333333
"MA",2012,"M08",58675.7666666667
"MA",2012,"M09",58771.15
"MA",2012,"M10",58866.5333333333
"MA",2012,"M11",58961.9166666667
"MA",2012,"M12",59057.3
"MA",2013,"M01",59155.1583333333
"MA",2013,"M02",59253.0166666667
"MA",2013,"M03",59350.875
"MA",2013,"M04",59448.7333333333
"MA",2013,"M05",59546.5916666667
"MA",2013,"M06",59644.45
"MA",2013,"M07",59742.3083333333
"MA",2013,"M08",59840.1666666667
"MA",2013,"M09",59938.025
"MA",2013,"M10",60035.8833333333
"MA",2013,"M11",60133.7416666667
"MA",2013,"M12",60231.6
"MA",2014,"M01",60388.675
"MA",2014,"M02",60545.75
"MA",2014,"M03",60702.825
"MA",2014,"M04",60859.9
"MA",2014,"M05",61016.975
"MA",2014,"M06",61174.05
"MA",2014,"M07",61331.125
"MA",2014,"M08",61488.2
"MA",2014,"M09",61645.275
"MA",2014,"M10",61802.35
"MA",2014,"M11",61959.425
"MA",2014,"M12",62116.5
"MA",2015,"M01",62149.4416666667
"MA",2015,"M02",62182.3833333333
"MA",2015,"M03",62215.325
"MA",2015,"M04",62248.2666666667
"MA",2015,"M05",62281.2083333333
"MA",2015,"M06",62314.15
"MA",2015,"M07",62347.0916666667
"MA",2015,"M08",62380.0333333333
"MA",2015,"M09",62412.975
"MA",2015,"M10",62445.9166666667
"MA",2015,"M11",62478.8583333333
"MA",2015,"M12",62511.8
"MA",2016,"M01",62624.425
"MA",2016,"M02",62737.05
"MA",2016,"M03",62849.675
"MA",2016,"M04",62962.3
"MA",2016,"M05",63074.925
"MA",2016,"M06",63187.55
"MA",2016,"M07",63300.175
"MA",2016,"M08",63412.8
"MA",2016,"M09",63525.425
"MA",2016,"M10",63638.05
"MA",2016,"M11",63750.675
"MA",2016,"M12",63863.3
"MA",2017,"M01",64139.4416666667
"MA",2017,"M02",64415.5833333333
"MA",2017,"M03",64691.725
"MA",2017,"M04",64967.8666666667
"MA",2017,"M05",65244.0083333333
"MA",2017,"M06",65520.15
"MA",2017,"M07",65796.2916666667
"MA",2017,"M08",66072.4333333333
"MA",2017,"M09",66348.575
"MA",2017,"M10",66624.7166666667
"MA",2017,"M11",66900.8583333333
"MA",2017,"M12",67177
"MA",2018,"M01",67351.8
"MA",2018,"M02",67526.6
"MA",2018,"M03",67701.4
"MA",2018,"M04",67876.2
"MA",2018,"M05",68051
"MA",2018,"M06",68225.8
"MA",2018,"M07",68400.6
"MA",2018,"M08",68575.4
"MA",2018,"M09",68750.2
"MA",2018,"M10",68925
"MA",2018,"M11",69099.8
"MA",2018,"M12",69274.6
"MA",2019,"M01",69461.7916666667
"MA",2019,"M02",69648.9833333333
"MA",2019,"M03",69836.175
"MA",2019,"M04",70023.3666666667
"MA",2019,"M05",70210.5583333333
"MA",2019,"M06",70397.75
"MA",2019,"M07",70584.9416666667
"MA",2019,"M08",70772.1333333333
"MA",2019,"M09",70959.325
"MA",2019,"M10",71146.5166666667
"MA",2019,"M11",71333.7083333333
"MA",2019,"M12",71520.9
"MA",2020,"M01",71566.2
"MA",2020,"M02",71611.5
"MA",2020,"M03",71656.8
"MA",2020,"M04",71702.1
"MA",2020,"M05",71747.4
"MA",2020,"M06",71792.7
"MA",2020,"M07",71838
"MA",2020,"M08",71883.3
"MA",2020,"M09",71928.6
"MA",2020,"M10",71973.9
"MA",2020,"M11",72019.2
"MA",2020,"M12",72064.5
"MA",2021,"M01",72820.2333333333
"MA",2021,"M02",73575.9666666667
"MA",2021,"M03",74331.7
"MA",2021,"M04",75087.4333333333
"MA",2021,"M05",75843.1666666667
"MA",2021,"M06",76598.9
"MA",2021,"M07",77354.6333333333
"MA",2021,"M08",78110.3666666667
"MA",2021,"M09",78866.1
"MA",2021,"M10",79621.8333333333
"MA",2021,"M11",80377.5666666667
"MA",2021,"M12",81133.3
"MA",2022,"M01",81685.95
"MA",2022,"M02",82238.6
"MA",2022,"M03",82791.25
"MA",2022,"M04",83343.9
"MA",2022,"M05",83896.55
"MA",2022,"M06",84449.2
"MA",2022,"M07",85001.85
"MA",2022,"M08",85554.5
"MA",2022,"M09",86107.15
"MA",2022,"M10",86659.8
"MA",2022,"M11",87212.45
"MA",2022,"M12",87765.1
"MI",2012,"M01",73168.2916666667
"MI",2012,"M02",73261.3833333333
"MI",2012,"M03",73354.475
"MI",2012,"M04",73447.5666666667
"MI",2012,"M05",73540.6583333333
"MI",2012,"M06",73633.75
"MI",2012,"M07",73726.8416666667
"MI",2012,"M08",73819.9333333333
"MI",2012,"M09",73913.025
"MI",2012,"M10",74006.1166666667
"MI",2012,"M11",74099.2083333333
"MI",2012,"M12",74192.3
"MI",2013,"M01",74321.0583333333
"MI",2013,"M02",74449.8166666667
"MI",2013,"M03",74578.575
"MI",2013,"M04",74707.3333333333
"MI",2013,"M05",74836.0916666667
"MI",2013,"M06",74964.85
"MI",2013,"M07",75093.6083333333
"MI",2013,"M08",75222.3666666667
"MI",2013,"M09",75351.125
"MI",2013,"M10",75479.8833333333
"MI",2013,"M11",75608.6416666667
"MI",2013,"M12",75737.4
"MI",2014,"M01",75933.5583333333
"MI",2014,"M02",76129.7166666667
"MI",2014,"M03",76325.875
"MI",2014,"M04",76522.0333333333
"MI",2014,"M05",76718.1916666667
"MI",2014,"M06",76914.35
"MI",2014,"M07",77110.5083333333
"MI",2014,"M08",77306.6666666667
"MI",2014,"M09",77502.825
"MI",2014,"M10",77698.9833333333
"MI",2014,"M11",77895.1416666667
"MI",2014,"M12",78091.3
"MI",2015,"M01",78063.1916666667
"MI",2015,"M02",78035.0833333333
"MI",2015,"M03",78006.975
"MI",2015,"M04",77978.8666666667
"MI",2015,"M05",77950.7583333333
"MI",2015,"M06",77922.65
"MI",2015,"M07",77894.5416666667
"MI",2015,"M08",77866.4333333333
"MI",2015,"M09",77838.325
"MI",2015,"M10",77810.2166666667
"MI",2015,"M11",77782.1083333333
"MI",2015,"M12",77754
"MI",2016,"M01",77902.95
"MI",2016,"M02",78051.9
"MI",2016,"M03",78200.85
"MI",2016,"M04",78349.8
"MI",2016,"M05",78498.75
"MI",2016,"M06",78647.7
"MI",2016,"M07",78796.65
"MI",2016,"M08",78945.6
"MI",2016,"M09",79094.55
"MI",2016,"M10",79243.5
"MI",2016,"M11",79392.45
"MI",2016,"M12",79541.4
"MI",2017,"M01",79895.3666666667
"MI",2017,"M02",80249.3333333333
"MI",2017,"M03",80603.3
"MI",2017,"M04",80957.2666666667
"MI",2017,"M05",81311.2333333333
"MI",2017,"M06",81665.2
"MI",2017,"M07",82019.1666666667
"MI",2017,"M08",82373.1333333333
"MI",2017,"M09",82727.1
"MI",2017,"M10",83081.0666666667
"MI",2017,"M11",83435.0333333333
"MI",2017,"M12",83789
"MI",2018,"M01",84080.35
"MI",2018,"M02",84371.7
"MI",2018,"M03",84663.05
"MI",2018,"M04",84954.4
"MI",2018,"M05",85245.75
"MI",2018,"M06",85537.1
"MI",2018,"M07",85828.45
"MI",2018,"M08",86119.8
"MI",2018,"M09",86411.15
"MI",2018,"M10",86702.5
"MI",2018,"M11",86993.85
"MI",2018,"M12",87285.2
"MI",2019,"M01",87433.5083333333
"MI",2019,"M02",87581.8166666667
"MI",2019,"M03",87730.125
"MI",2019,"M04",87878.4333333333
"MI",2019,"M05",88026.7416666667
"MI",2019,"M06",88175.05
"MI",2019,"M07",88323.3583333333
"MI",2019,"M08",88471.6666666667
"MI",2019,"M09",88619.975
"MI",2019,"M10",88768.2833333333
"MI",2019,"M11",88916.5916666667
"MI",2019,"M12",89064.9
"MI",2020,"M01",89094.3166666667
"MI",2020,"M02",89123.7333333333
"MI",2020,"M03",89153.15
"MI",2020,"M04",89182.5666666667
"MI",2020,"M05",89211.9833333333
"MI",2020,"M06",89241.4
"MI",2020,"M07",89270.8166666667
"MI",2020,"M08",89300.2333333333
"MI",2020,"M09",89329.65
"MI",2020,"M10",89359.0666666667
"MI",2020,"M11",89388.4833333333
"MI",2020,"M12",89417.9
"MI",2021,"M01",90504.75
"MI",2021,"M02",91591.6
"MI",2021,"M03",92678.45
"MI",2021,"M04",93765.3
"MI",2021,"M05",94852.15
"MI",2021,"M06",95939
"MI",2021,"M07",97025.85
"MI",2021,"M08",98112.7
"MI",2021,"M09",99199.55
"MI",2021,"M10",100286.4
"MI",2021,"M11",101373.25
"MI",2021,"M12",102460.1
"MI",2022,"M01",103149.541666667
"MI",2022,"M02",103838.983333333
"MI",2022,"M03",104528.425
"MI",2022,"M04",105217.866666667
"MI",2022,"M05",105907.308333333
"MI",2022,"M06",106596.75
"MI",2022,"M07",107286.191666667
"MI",2022,"M08",107975.633333333
"MI",2022,"M09",108665.075
"MI",2022,"M10",109354.516666667
"MI",2022,"M11",110043.958333333
"MI",2022,"M12",110733.4
"MN",2012,"M01",42819.1166666667
"MN",2012,"M02",42896.6333333333
"MN",2012,"M03",42974.15
"MN",2012,"M04",43051.6666666667
"MN",2012,"M05",43129.1833333333
"MN",2012,"M06",43206.7
"MN",2012,"M07",43284.2166666667
"MN",2012,"M08",43361.7333333333
"MN",2012,"M09",43439.25
"MN",2012,"M10",43516.7666666667
"MN",2012,"M11",43594.2833333333
"MN",2012,"M12",43671.8
"MN",2013,"M01",43689.4083333333
"MN",2013,"M02",43707.0166666667
"MN",2013,"M03",43724.625
"MN",2013,"M04",43742.2333333333
"MN",2013,"M05",43759.8416666667
"MN",2013,"M06",43777.45
"MN",2013,"M07",43795.0583333333
"MN",2013,"M08",43812.6666666667
"MN",2013,"M09",43830.275
"MN",2013,"M10",43847.8833333333
"MN",2013,"M11",43865.4916666667
"MN",2013,"M12",43883.1
"MN",2014,"M01",43912.05
"MN",2014,"M02",43941
"MN",2014,"M03",43969.95
"MN",2014,"M04",43998.9
"MN",2014,"M05",44027.85
"MN",2014,"M06",44056.8
"MN",2014,"M07",44085.75
"MN",2014,"M08",44114.7
"MN",2014,"M09",44143.65
"MN",2014,"M10",44172.6
"MN",2014,"M11",44201.55
"MN",2014,"M12",44230.5
"MN",2015,"M01",44144.2916666667
"MN",2015,"M02",44058.0833333333
"MN",2015,"M03",43971.875
"MN",2015,"M04",43885.6666666667
"MN",2015,"M05",43799.4583333333
"MN",2015,"M06",43713.25
"MN",2015,"M07",43627.0416666667
"MN",2015,"M08",43540.8333333333
"MN",2015,"M09",43454.625
"MN",2015,"M10",43368.4166666667
"MN",2015,"M11",43282.2083333333
"MN",2015,"M12",43196
"MN",2016,"M01",43215.1666666667
"MN",2016,"M02",43234.3333333333
"MN",2016,"M03",43253.5
"MN",2016,"M04",43272.6666666667
"MN",2016,"M05",43291.8333333333
"MN",2016,"M06",43311
"MN",2016,"M07",43330.1666666667
"MN",2016,"M08",43349.3333333333
"MN",2016,"M09",43368.5
"MN",2016,"M10",43387.6666666667
"MN",2016,"M11",43406.8333333333
"MN",2016,"M12",43426
"MN",2017,"M01",43553.1083333333
"MN",2017,"M02",43680.2166666667
"MN",2017,"M03",43807.325
"MN",2017,"M04",43934.4333333333
"MN",2017,"M05",44061.5416666667
"MN",2017,"M06",44188.65
"MN",2017,"M07",44315.7583333333
"MN",2017,"M08",44442.8666666667
"MN",2017,"M09",44569.975
"MN",2017,"M10",44697.0833333333
"MN",2017,"M11",44824.1916666667
"MN",2017,"M12",44951.3
"MN",2018,"M01",45116.1916666667
"MN",2018,"M02",45281.0833333333
"MN",2018,"M03",45445.975
"MN",2018,"M04",45610.8666666667
"MN",2018,"M05",45775.7583333333
"MN",2018,"M06",45940.65
"MN",2018,"M07",46105.5416666667
"MN",2018,"M08",46270.4333333333
"MN",2018,"M09",46435.325
"MN",2018,"M10",46600.2166666667
"MN",2018,"M11",46765.1083333333
"MN",2018,"M12",46930
"MN",2019,"M01",46967.425
"MN",2019,"M02",47004.85
"MN",2019,"M03",47042.275
"MN",2019,"M04",47079.7
"MN",2019,"M05",47117.125
"MN",2019,"M06",47154.55
"MN",2019,"M07",47191.975
"MN",2019,"M08",47229.4
"MN",2019,"M09",47266.825
"MN",2019,"M10",47304.25
"MN",2019,"M11",47341.675
"MN",2019,"M12",47379.1
"MN",2020,"M01",47396.875
"MN",2020,"M02",47414.65
"MN",2020,"M03",47432.425
"MN",2020,"M04",47450.2
"MN",2020,"M05",47467.975
"MN",2020,"M06",47485.75
"MN",2020,"M07",47503.525
"MN",2020,"M08",47521.3
"MN",2020,"M09",47539.075
"MN",2020,"M10",47556.85
"MN",2020,"M11",47574.625
"MN",2020,"M12",47592.4
"MN",2021,"M01",48093.525
"MN",2021,"M02",48594.65
"MN",2021,"M03",49095.775
"MN",2021,"M04",49596.9
"MN",2021,"M05",50098.025
"MN",2021,"M06",50599.15
"MN",2021,"M07",51100.275
"MN",2021,"M08",51601.4
"MN",2021,"M09",52102.525
"MN",2021,"M10",52603.65
"MN",2021,"M11",53104.775
"MN",2021,"M12",53605.9
"MN",2022,"M01",54086.4666666667
"MN",2022,"M02",54567.0333333333
"MN",2022,"M03",55047.6
"MN",2022,"M04",55528.1666666667
"MN",2022,"M05",56008.7333333333
"MN",2022,"M06",56489.3
"MN",2022,"M07",56969.8666666667
"MN",2022,"M08",57450.4333333333
"MN",2022,"M09",57931
"MN",2022,"M10",58411.5666666667
"MN",2022,"M11",58892.1333333333
"MN",2022,"M12",59372.7
"MS",2012,"M01",22223.7416666667
"MS",2012,"M02",22254.4833333333
"MS",2012,"M03",22285.225
"MS",2012,"M04",22315.9666666667
"MS",2012,"M05",22346.7083333333
"MS",2012,"M06",22377.45
"MS",2012,"M07",22408.1916666667
"MS",2012,"M08",22438.9333333333
"MS",2012,"M09",22469.675
"MS",2012,"M10",22500.4166666667
"MS",2012,"M11",22531.1583333333
"MS",2012,"M12",22561.9
"MS",2013,"M01",22588.1416666667
"MS",2013,"M02",22614.3833333333
"MS",2013,"M03",22640.625
"MS",2013,"M04",22666.8666666667
"MS",2013,"M05",22693.1083333333
"MS",2013,"M06",22719.35
"MS",2013,"M07",22745.5916666667
"MS",2013,"M08",22771.8333333333
"MS",2013,"M09",22798.075
"MS",2013,"M10",22824.3166666667
"MS",2013,"M11",22850.5583333333
"MS",2013,"M12",22876.8
"MS",2014,"M01",22921.3833333333
"MS",2014,"M02",22965.9666666667
"MS",2014,"M03",23010.55
"MS",2014,"M04",23055.1333333333
"MS",2014,"M05",23099.7166666667
"MS",2014,"M06",23144.3
"MS",2014,"M07",23188.8833333333
"MS",2014,"M08",23233.4666666667
"MS",2014,"M09",23278.05
"MS",2014,"M10",23322.6333333333
"MS",2014,"M11",23367.2166666667
"MS",2014,"M12",23411.8
"MS",2015,"M01",23373.1916666667
"MS",2015,"M02",23334.5833333333
"MS",2015,"M03",23295.975
"MS",2015,"M04",23257.3666666667
"MS",2015,"M05",23218.7583333333
"MS",2015,"M06",23180.15
"MS",2015,"M07",23141.5416666667
"MS",2015,"M08",23102.9333333333
"MS",2015,"M09",23064.325
"MS",2015,"M10",23025.7166666667
"MS",2015,"M11",22987.1083333333
"MS",2015,"M12",22948.5
"MS",2016,"M01",22950.9083333333
"MS",2016,"M02",22953.3166666667
"MS",2016,"M03",22955.725
"MS",2016,"M04",22958.1333333333
"MS",2016,"M05",22960.5416666667
"MS",2016,"M06",22962.95
"MS",2016,"M07",22965.3583333333
"MS",2016,"M08",22967.7666666667
"MS",2016,"M09",22970.175
"MS",2016,"M10",22972.5833333333
"MS",2016,"M11",22974.9916666667
"MS",2016,"M12",22977.4
"MS",2017,"M01",23033.775
"MS",2017,"M02",23090.15
"MS",2017,"M03",23146.525
"MS",2017,"M04",23202.9
"MS",2017,"M05",23259.275
"MS",2017,"M06",23315.65
"MS",2017,"M07",23372.025
"MS",2017,"M08",23428.4
"MS",2017,"M09",23484.775
"MS",2017,"M10",23541.15
"MS",2017,"M11",23597.525
"MS",2017,"M12",23653.9
"MS",2018,"M01",23713.95
"MS",2018,"M02",23774
"MS",2018,"M03",23834.05
"MS",2018,"M04",23894.1
"MS",2018,"M05",23954.15
"MS",2018,"M06",24014.2
"MS",2018,"M07",24074.25
"MS",2018,"M08",24134.3
"MS",2018,"M09",24194.35
"MS",2018,"M10",24254.4
"MS",2018,"M11",24314.45
"MS",2018,"M12",24374.5
"MS",2019,"M01",24399.6083333333
"MS",2019,"M02",24424.7166666667
"MS",2019,"M03",24449.825
"MS",2019,"M04",24474.9333333333
"MS",2019,"M05",24500.0416666667
"MS",2019,"M06",24525.15
"MS",2019,"M07",24550.2583333333
"MS",2019,"M08",24575.3666666667
"MS",2019,"M09",24600.475
"MS",2019,"M10",24625.5833333333
"MS",2019,"M11",24650.6916666667
"MS",2019,"M12",24675.8
"MS",2020,"M01",24754.275
"MS",2020,"M02",24832.75
"MS",2020,"M03",24911.225
"MS",2020,"M04",24989.7
"MS",2020,"M05",25068.175
"MS",2020,"M06",25146.65
"MS",2020,"M07",25225.125
"MS",2020,"M08",25303.6
"MS",2020,"M09",25382.075
"MS",2020,"M10",25460.55
"MS",2020,"M11",25539.025
"MS",2020,"M12",25617.5
"MS",2021,"M01",25871
"MS",2021,"M02",26124.5
"MS",2021,"M03",26378
"MS",2021,"M04",26631.5
"MS",2021,"M05",26885
"MS",2021,"M06",27138.5
"MS",2021,"M07",27392
"MS",2021,"M08",27645.5
"MS",2021,"M09",27899
"MS",2021,"M10",28152.5
"MS",2021,"M11",28406
"MS",2021,"M12",28659.5
"MS",2022,"M01",28886.1416666667
"MS",2022,"M02",29112.7833333333
"MS",2022,"M03",29339.425
"MS",2022,"M04",29566.0666666667
