"State","Year","Period","TG_Consumption"
"UT",2022,"M09",65744.5
"UT",2022,"M10",66291.4666666667
"UT",2022,"M11",66838.4333333333
"UT",2022,"M12",67385.4
"VT",2012,"M01",8234.18333333333
"VT",2012,"M02",8244.56666666667
"VT",2012,"M03",8254.95
"VT",2012,"M04",8265.33333333333
"VT",2012,"M05",8275.71666666667
"VT",2012,"M06",8286.1
"VT",2012,"M07",8296.48333333333
"VT",2012,"M08",8306.86666666667
"VT",2012,"M09",8317.25
"VT",2012,"M10",8327.63333333333
"VT",2012,"M11",8338.01666666667
"VT",2012,"M12",8348.4
"VT",2013,"M01",8364.38333333333
"VT",2013,"M02",8380.36666666667
"VT",2013,"M03",8396.35
"VT",2013,"M04",8412.33333333333
"VT",2013,"M05",8428.31666666667
"VT",2013,"M06",8444.3
"VT",2013,"M07",8460.28333333333
"VT",2013,"M08",8476.26666666667
"VT",2013,"M09",8492.25
"VT",2013,"M10",8508.23333333333
"VT",2013,"M11",8524.21666666667
"VT",2013,"M12",8540.2
"VT",2014,"M01",8556.75
"VT",2014,"M02",8573.3
"VT",2014,"M03",8589.85
"VT",2014,"M04",8606.4
"VT",2014,"M05",8622.95
"VT",2014,"M06",8639.5
"VT",2014,"M07",8656.05
"VT",2014,"M08",8672.6
"VT",2014,"M09",8689.15
"VT",2014,"M10",8705.7
"VT",2014,"M11",8722.25
"VT",2014,"M12",8738.8
"VT",2015,"M01",8733.48333333333
"VT",2015,"M02",8728.16666666667
"VT",2015,"M03",8722.85
"VT",2015,"M04",8717.53333333333
"VT",2015,"M05",8712.21666666667
"VT",2015,"M06",8706.9
"VT",2015,"M07",8701.58333333333
"VT",2015,"M08",8696.26666666667
"VT",2015,"M09",8690.95
"VT",2015,"M10",8685.63333333333
"VT",2015,"M11",8680.31666666667
"VT",2015,"M12",8675
"VT",2016,"M01",8675.63333333333
"VT",2016,"M02",8676.26666666667
"VT",2016,"M03",8676.9
"VT",2016,"M04",8677.53333333333
"VT",2016,"M05",8678.16666666667
"VT",2016,"M06",8678.8
"VT",2016,"M07",8679.43333333333
"VT",2016,"M08",8680.06666666667
"VT",2016,"M09",8680.7
"VT",2016,"M10",8681.33333333333
"VT",2016,"M11",8681.96666666667
"VT",2016,"M12",8682.6
"VT",2017,"M01",8703.575
"VT",2017,"M02",8724.55
"VT",2017,"M03",8745.525
"VT",2017,"M04",8766.5
"VT",2017,"M05",8787.475
"VT",2017,"M06",8808.45
"VT",2017,"M07",8829.425
"VT",2017,"M08",8850.4
"VT",2017,"M09",8871.375
"VT",2017,"M10",8892.35
"VT",2017,"M11",8913.325
"VT",2017,"M12",8934.3
"VT",2018,"M01",8968.13333333333
"VT",2018,"M02",9001.96666666667
"VT",2018,"M03",9035.8
"VT",2018,"M04",9069.63333333333
"VT",2018,"M05",9103.46666666667
"VT",2018,"M06",9137.3
"VT",2018,"M07",9171.13333333333
"VT",2018,"M08",9204.96666666667
"VT",2018,"M09",9238.8
"VT",2018,"M10",9272.63333333333
"VT",2018,"M11",9306.46666666667
"VT",2018,"M12",9340.3
"VT",2019,"M01",9349.20833333333
"VT",2019,"M02",9358.11666666667
"VT",2019,"M03",9367.025
"VT",2019,"M04",9375.93333333333
"VT",2019,"M05",9384.84166666667
"VT",2019,"M06",9393.75
"VT",2019,"M07",9402.65833333333
"VT",2019,"M08",9411.56666666667
"VT",2019,"M09",9420.475
"VT",2019,"M10",9429.38333333333
"VT",2019,"M11",9438.29166666667
"VT",2019,"M12",9447.2
"VT",2020,"M01",9465.725
"VT",2020,"M02",9484.25
"VT",2020,"M03",9502.775
"VT",2020,"M04",9521.3
"VT",2020,"M05",9539.825
"VT",2020,"M06",9558.35
"VT",2020,"M07",9576.875
"VT",2020,"M08",9595.4
"VT",2020,"M09",9613.925
"VT",2020,"M10",9632.45
"VT",2020,"M11",9650.975
"VT",2020,"M12",9669.5
"VT",2021,"M01",9759.96666666667
"VT",2021,"M02",9850.43333333333
"VT",2021,"M03",9940.9
"VT",2021,"M04",10031.3666666667
"VT",2021,"M05",10121.8333333333
"VT",2021,"M06",10212.3
"VT",2021,"M07",10302.7666666667
"VT",2021,"M08",10393.2333333333
"VT",2021,"M09",10483.7
"VT",2021,"M10",10574.1666666667
"VT",2021,"M11",10664.6333333333
"VT",2021,"M12",10755.1
"VT",2022,"M01",10840.0916666667
"VT",2022,"M02",10925.0833333333
"VT",2022,"M03",11010.075
"VT",2022,"M04",11095.0666666667
"VT",2022,"M05",11180.0583333333
"VT",2022,"M06",11265.05
"VT",2022,"M07",11350.0416666667
"VT",2022,"M08",11435.0333333333
"VT",2022,"M09",11520.025
"VT",2022,"M10",11605.0166666667
"VT",2022,"M11",11690.0083333333
"VT",2022,"M12",11775
"VA",2012,"M01",99791.1333333333
"VA",2012,"M02",100037.466666667
"VA",2012,"M03",100283.8
"VA",2012,"M04",100530.133333333
"VA",2012,"M05",100776.466666667
"VA",2012,"M06",101022.8
"VA",2012,"M07",101269.133333333
"VA",2012,"M08",101515.466666667
"VA",2012,"M09",101761.8
"VA",2012,"M10",102008.133333333
"VA",2012,"M11",102254.466666667
"VA",2012,"M12",102500.8
"VA",2013,"M01",102655.516666667
"VA",2013,"M02",102810.233333333
"VA",2013,"M03",102964.95
"VA",2013,"M04",103119.666666667
"VA",2013,"M05",103274.383333333
"VA",2013,"M06",103429.1
"VA",2013,"M07",103583.816666667
"VA",2013,"M08",103738.533333333
"VA",2013,"M09",103893.25
"VA",2013,"M10",104047.966666667
"VA",2013,"M11",104202.683333333
"VA",2013,"M12",104357.4
"VA",2014,"M01",104527.783333333
"VA",2014,"M02",104698.166666667
"VA",2014,"M03",104868.55
"VA",2014,"M04",105038.933333333
"VA",2014,"M05",105209.316666667
"VA",2014,"M06",105379.7
"VA",2014,"M07",105550.083333333
"VA",2014,"M08",105720.466666667
"VA",2014,"M09",105890.85
"VA",2014,"M10",106061.233333333
"VA",2014,"M11",106231.616666667
"VA",2014,"M12",106402
"VA",2015,"M01",106480.975
"VA",2015,"M02",106559.95
"VA",2015,"M03",106638.925
"VA",2015,"M04",106717.9
"VA",2015,"M05",106796.875
"VA",2015,"M06",106875.85
"VA",2015,"M07",106954.825
"VA",2015,"M08",107033.8
"VA",2015,"M09",107112.775
"VA",2015,"M10",107191.75
"VA",2015,"M11",107270.725
"VA",2015,"M12",107349.7
"VA",2016,"M01",107477.15
"VA",2016,"M02",107604.6
"VA",2016,"M03",107732.05
"VA",2016,"M04",107859.5
"VA",2016,"M05",107986.95
"VA",2016,"M06",108114.4
"VA",2016,"M07",108241.85
"VA",2016,"M08",108369.3
"VA",2016,"M09",108496.75
"VA",2016,"M10",108624.2
"VA",2016,"M11",108751.65
"VA",2016,"M12",108879.1
"VA",2017,"M01",109249.475
"VA",2017,"M02",109619.85
"VA",2017,"M03",109990.225
"VA",2017,"M04",110360.6
"VA",2017,"M05",110730.975
"VA",2017,"M06",111101.35
"VA",2017,"M07",111471.725
"VA",2017,"M08",111842.1
"VA",2017,"M09",112212.475
"VA",2017,"M10",112582.85
"VA",2017,"M11",112953.225
"VA",2017,"M12",113323.6
"VA",2018,"M01",113716.083333333
"VA",2018,"M02",114108.566666667
"VA",2018,"M03",114501.05
"VA",2018,"M04",114893.533333333
"VA",2018,"M05",115286.016666667
"VA",2018,"M06",115678.5
"VA",2018,"M07",116070.983333333
"VA",2018,"M08",116463.466666667
"VA",2018,"M09",116855.95
"VA",2018,"M10",117248.433333333
"VA",2018,"M11",117640.916666667
"VA",2018,"M12",118033.4
"VA",2019,"M01",118281.9
"VA",2019,"M02",118530.4
"VA",2019,"M03",118778.9
"VA",2019,"M04",119027.4
"VA",2019,"M05",119275.9
"VA",2019,"M06",119524.4
"VA",2019,"M07",119772.9
"VA",2019,"M08",120021.4
"VA",2019,"M09",120269.9
"VA",2019,"M10",120518.4
"VA",2019,"M11",120766.9
"VA",2019,"M12",121015.4
"VA",2020,"M01",121502.066666667
"VA",2020,"M02",121988.733333333
"VA",2020,"M03",122475.4
"VA",2020,"M04",122962.066666667
"VA",2020,"M05",123448.733333333
"VA",2020,"M06",123935.4
"VA",2020,"M07",124422.066666667
"VA",2020,"M08",124908.733333333
"VA",2020,"M09",125395.4
"VA",2020,"M10",125882.066666667
"VA",2020,"M11",126368.733333333
"VA",2020,"M12",126855.4
"VA",2021,"M01",128414.333333333
"VA",2021,"M02",129973.266666667
"VA",2021,"M03",131532.2
"VA",2021,"M04",133091.133333333
"VA",2021,"M05",134650.066666667
"VA",2021,"M06",136209
"VA",2021,"M07",137767.933333333
"VA",2021,"M08",139326.866666667
"VA",2021,"M09",140885.8
"VA",2021,"M10",142444.733333333
"VA",2021,"M11",144003.666666667
"VA",2021,"M12",145562.6
"VA",2022,"M01",146458.333333333
"VA",2022,"M02",147354.066666667
"VA",2022,"M03",148249.8
"VA",2022,"M04",149145.533333333
"VA",2022,"M05",150041.266666667
"VA",2022,"M06",150937
"VA",2022,"M07",151832.733333333
"VA",2022,"M08",152728.466666667
"VA",2022,"M09",153624.2
"VA",2022,"M10",154519.933333333
"VA",2022,"M11",155415.666666667
"VA",2022,"M12",156311.4
"WA",2012,"M01",77293.85
"WA",2012,"M02",77462.9
"WA",2012,"M03",77631.95
"WA",2012,"M04",77801
"WA",2012,"M05",77970.05
"WA",2012,"M06",78139.1
"WA",2012,"M07",78308.15
"WA",2012,"M08",78477.2
"WA",2012,"M09",78646.25
"WA",2012,"M10",78815.3
"WA",2012,"M11",78984.35
"WA",2012,"M12",79153.4
"WA",2013,"M01",79464.4833333333
"WA",2013,"M02",79775.5666666667
"WA",2013,"M03",80086.65
"WA",2013,"M04",80397.7333333333
"WA",2013,"M05",80708.8166666667
"WA",2013,"M06",81019.9
"WA",2013,"M07",81330.9833333333
"WA",2013,"M08",81642.0666666667
"WA",2013,"M09",81953.15
"WA",2013,"M10",82264.2333333333
"WA",2013,"M11",82575.3166666667
"WA",2013,"M12",82886.4
"WA",2014,"M01",83135.2916666667
"WA",2014,"M02",83384.1833333333
"WA",2014,"M03",83633.075
"WA",2014,"M04",83881.9666666667
"WA",2014,"M05",84130.8583333333
"WA",2014,"M06",84379.75
"WA",2014,"M07",84628.6416666667
"WA",2014,"M08",84877.5333333333
"WA",2014,"M09",85126.425
"WA",2014,"M10",85375.3166666667
"WA",2014,"M11",85624.2083333333
"WA",2014,"M12",85873.1
"WA",2015,"M01",85980.6416666667
"WA",2015,"M02",86088.1833333333
"WA",2015,"M03",86195.725
"WA",2015,"M04",86303.2666666667
"WA",2015,"M05",86410.8083333333
"WA",2015,"M06",86518.35
"WA",2015,"M07",86625.8916666667
"WA",2015,"M08",86733.4333333333
"WA",2015,"M09",86840.975
"WA",2015,"M10",86948.5166666667
"WA",2015,"M11",87056.0583333333
"WA",2015,"M12",87163.6
"WA",2016,"M01",87412.7666666667
"WA",2016,"M02",87661.9333333333
"WA",2016,"M03",87911.1
"WA",2016,"M04",88160.2666666667
"WA",2016,"M05",88409.4333333333
"WA",2016,"M06",88658.6
"WA",2016,"M07",88907.7666666667
"WA",2016,"M08",89156.9333333333
"WA",2016,"M09",89406.1
"WA",2016,"M10",89655.2666666667
"WA",2016,"M11",89904.4333333333
"WA",2016,"M12",90153.6
"WA",2017,"M01",90665.2333333333
"WA",2017,"M02",91176.8666666667
"WA",2017,"M03",91688.5
"WA",2017,"M04",92200.1333333333
"WA",2017,"M05",92711.7666666667
"WA",2017,"M06",93223.4
"WA",2017,"M07",93735.0333333333
"WA",2017,"M08",94246.6666666667
"WA",2017,"M09",94758.3
"WA",2017,"M10",95269.9333333333
"WA",2017,"M11",95781.5666666667
"WA",2017,"M12",96293.2
"WA",2018,"M01",96819.1916666667
"WA",2018,"M02",97345.1833333333
"WA",2018,"M03",97871.175
"WA",2018,"M04",98397.1666666667
"WA",2018,"M05",98923.1583333333
"WA",2018,"M06",99449.15
"WA",2018,"M07",99975.1416666667
"WA",2018,"M08",100501.133333333
"WA",2018,"M09",101027.125
"WA",2018,"M10",101553.116666667
"WA",2018,"M11",102079.108333333
"WA",2018,"M12",102605.1
"WA",2019,"M01",102847.183333333
"WA",2019,"M02",103089.266666667
"WA",2019,"M03",103331.35
"WA",2019,"M04",103573.433333333
"WA",2019,"M05",103815.516666667
"WA",2019,"M06",104057.6
"WA",2019,"M07",104299.683333333
"WA",2019,"M08",104541.766666667
"WA",2019,"M09",104783.85
"WA",2019,"M10",105025.933333333
"WA",2019,"M11",105268.016666667
"WA",2019,"M12",105510.1
"WA",2020,"M01",106147.041666667
"WA",2020,"M02",106783.983333333
"WA",2020,"M03",107420.925
"WA",2020,"M04",108057.866666667
"WA",2020,"M05",108694.808333333
"WA",2020,"M06",109331.75
"WA",2020,"M07",109968.691666667
"WA",2020,"M08",110605.633333333
"WA",2020,"M09",111242.575
"WA",2020,"M10",111879.516666667
"WA",2020,"M11",112516.458333333
"WA",2020,"M12",113153.4
"WA",2021,"M01",114705.225
"WA",2021,"M02",116257.05
"WA",2021,"M03",117808.875
"WA",2021,"M04",119360.7
"WA",2021,"M05",120912.525
"WA",2021,"M06",122464.35
"WA",2021,"M07",124016.175
"WA",2021,"M08",125568
"WA",2021,"M09",127119.825
"WA",2021,"M10",128671.65
"WA",2021,"M11",130223.475
"WA",2021,"M12",131775.3
"WA",2022,"M01",132623.491666667
"WA",2022,"M02",133471.683333333
"WA",2022,"M03",134319.875
"WA",2022,"M04",135168.066666667
"WA",2022,"M05",136016.258333333
"WA",2022,"M06",136864.45
"WA",2022,"M07",137712.641666667
"WA",2022,"M08",138560.833333333
"WA",2022,"M09",139409.025
"WA",2022,"M10",140257.216666667
"WA",2022,"M11",141105.408333333
"WA",2022,"M12",141953.6
"WV",2012,"M01",19519.9916666667
"WV",2012,"M02",19545.5833333333
"WV",2012,"M03",19571.175
"WV",2012,"M04",19596.7666666667
"WV",2012,"M05",19622.3583333333
"WV",2012,"M06",19647.95
"WV",2012,"M07",19673.5416666667
"WV",2012,"M08",19699.1333333333
"WV",2012,"M09",19724.725
"WV",2012,"M10",19750.3166666667
"WV",2012,"M11",19775.9083333333
"WV",2012,"M12",19801.5
"WV",2013,"M01",19832.7666666667
"WV",2013,"M02",19864.0333333333
"WV",2013,"M03",19895.3
"WV",2013,"M04",19926.5666666667
"WV",2013,"M05",19957.8333333333
"WV",2013,"M06",19989.1
"WV",2013,"M07",20020.3666666667
"WV",2013,"M08",20051.6333333333
"WV",2013,"M09",20082.9
"WV",2013,"M10",20114.1666666667
"WV",2013,"M11",20145.4333333333
"WV",2013,"M12",20176.7
"WV",2014,"M01",20188.3416666667
"WV",2014,"M02",20199.9833333333
"WV",2014,"M03",20211.625
"WV",2014,"M04",20223.2666666667
"WV",2014,"M05",20234.9083333333
"WV",2014,"M06",20246.55
"WV",2014,"M07",20258.1916666667
"WV",2014,"M08",20269.8333333333
"WV",2014,"M09",20281.475
"WV",2014,"M10",20293.1166666667
"WV",2014,"M11",20304.7583333333
"WV",2014,"M12",20316.4
"WV",2015,"M01",20320.35
"WV",2015,"M02",20324.3
"WV",2015,"M03",20328.25
"WV",2015,"M04",20332.2
"WV",2015,"M05",20336.15
"WV",2015,"M06",20340.1
"WV",2015,"M07",20344.05
"WV",2015,"M08",20348
"WV",2015,"M09",20351.95
"WV",2015,"M10",20355.9
"WV",2015,"M11",20359.85
"WV",2015,"M12",20363.8
"WV",2016,"M01",20371.3333333333
"WV",2016,"M02",20378.8666666667
"WV",2016,"M03",20386.4
"WV",2016,"M04",20393.9333333333
"WV",2016,"M05",20401.4666666667
"WV",2016,"M06",20409
"WV",2016,"M07",20416.5333333333
"WV",2016,"M08",20424.0666666667
"WV",2016,"M09",20431.6
"WV",2016,"M10",20439.1333333333
"WV",2016,"M11",20446.6666666667
"WV",2016,"M12",20454.2
"WV",2017,"M01",20472.3333333333
"WV",2017,"M02",20490.4666666667
"WV",2017,"M03",20508.6
"WV",2017,"M04",20526.7333333333
"WV",2017,"M05",20544.8666666667
"WV",2017,"M06",20563
"WV",2017,"M07",20581.1333333333
"WV",2017,"M08",20599.2666666667
"WV",2017,"M09",20617.4
"WV",2017,"M10",20635.5333333333
"WV",2017,"M11",20653.6666666667
"WV",2017,"M12",20671.8
"WV",2018,"M01",20735.6833333333
"WV",2018,"M02",20799.5666666667
"WV",2018,"M03",20863.45
"WV",2018,"M04",20927.3333333333
"WV",2018,"M05",20991.2166666667
"WV",2018,"M06",21055.1
"WV",2018,"M07",21118.9833333333
"WV",2018,"M08",21182.8666666667
"WV",2018,"M09",21246.75
"WV",2018,"M10",21310.6333333333
"WV",2018,"M11",21374.5166666667
"WV",2018,"M12",21438.4
"WV",2019,"M01",21451.725
"WV",2019,"M02",21465.05
"WV",2019,"M03",21478.375
"WV",2019,"M04",21491.7
"WV",2019,"M05",21505.025
"WV",2019,"M06",21518.35
"WV",2019,"M07",21531.675
"WV",2019,"M08",21545
"WV",2019,"M09",21558.325
"WV",2019,"M10",21571.65
"WV",2019,"M11",21584.975
"WV",2019,"M12",21598.3
"WV",2020,"M01",21633.975
"WV",2020,"M02",21669.65
"WV",2020,"M03",21705.325
"WV",2020,"M04",21741
"WV",2020,"M05",21776.675
"WV",2020,"M06",21812.35
"WV",2020,"M07",21848.025
"WV",2020,"M08",21883.7
"WV",2020,"M09",21919.375
"WV",2020,"M10",21955.05
"WV",2020,"M11",21990.725
"WV",2020,"M12",22026.4
"WV",2021,"M01",22282.3166666667
"WV",2021,"M02",22538.2333333333
"WV",2021,"M03",22794.15
"WV",2021,"M04",23050.0666666667
"WV",2021,"M05",23305.9833333333
"WV",2021,"M06",23561.9
"WV",2021,"M07",23817.8166666667
"WV",2021,"M08",24073.7333333333
"WV",2021,"M09",24329.65
"WV",2021,"M10",24585.5666666667
"WV",2021,"M11",24841.4833333333
"WV",2021,"M12",25097.4
"WV",2022,"M01",25265.0166666667
"WV",2022,"M02",25432.6333333333
"WV",2022,"M03",25600.25
"WV",2022,"M04",25767.8666666667
"WV",2022,"M05",25935.4833333333
"WV",2022,"M06",26103.1
"WV",2022,"M07",26270.7166666667
"WV",2022,"M08",26438.3333333333
"WV",2022,"M09",26605.95
"WV",2022,"M10",26773.5666666667
"WV",2022,"M11",26941.1833333333
"WV",2022,"M12",27108.8
"WI",2012,"M01",64104.5916666667
"WI",2012,"M02",64215.5833333333
"WI",2012,"M03",64326.575
"WI",2012,"M04",64437.5666666667
"WI",2012,"M05",64548.5583333333
"WI",2012,"M06",64659.55
"WI",2012,"M07",64770.5416666667
"WI",2012,"M08",64881.5333333333
"WI",2012,"M09",64992.525
"WI",2012,"M10",65103.5166666667
"WI",2012,"M11",65214.5083333333
"WI",2012,"M12",65325.5
"WI",2013,"M01",65483.1
"WI",2013,"M02",65640.7
"WI",2013,"M03",65798.3
"WI",2013,"M04",65955.9
"WI",2013,"M05",66113.5
"WI",2013,"M06",66271.1
"WI",2013,"M07",66428.7
"WI",2013,"M08",66586.3
"WI",2013,"M09",66743.9
"WI",2013,"M10",66901.5
"WI",2013,"M11",67059.1
"WI",2013,"M12",67216.7
"WI",2014,"M01",67410.0083333333
"WI",2014,"M02",67603.3166666667
"WI",2014,"M03",67796.625
"WI",2014,"M04",67989.9333333333
"WI",2014,"M05",68183.2416666667
"WI",2014,"M06",68376.55
"WI",2014,"M07",68569.8583333333
"WI",2014,"M08",68763.1666666667
"WI",2014,"M09",68956.475
"WI",2014,"M10",69149.7833333333
"WI",2014,"M11",69343.0916666667
"WI",2014,"M12",69536.4
"WI",2015,"M01",69573.1083333333
"WI",2015,"M02",69609.8166666667
"WI",2015,"M03",69646.525
"WI",2015,"M04",69683.2333333333
"WI",2015,"M05",69719.9416666667
"WI",2015,"M06",69756.65
"WI",2015,"M07",69793.3583333333
"WI",2015,"M08",69830.0666666667
"WI",2015,"M09",69866.775
"WI",2015,"M10",69903.4833333333
"WI",2015,"M11",69940.1916666667
"WI",2015,"M12",69976.9
"WI",2016,"M01",70105.0416666667
"WI",2016,"M02",70233.1833333333
"WI",2016,"M03",70361.325
"WI",2016,"M04",70489.4666666667
"WI",2016,"M05",70617.6083333333
"WI",2016,"M06",70745.75
"WI",2016,"M07",70873.8916666667
"WI",2016,"M08",71002.0333333333
"WI",2016,"M09",71130.175
"WI",2016,"M10",71258.3166666667
"WI",2016,"M11",71386.4583333333
"WI",2016,"M12",71514.6
"WI",2017,"M01",71773.5916666667
"WI",2017,"M02",72032.5833333333
"WI",2017,"M03",72291.575
"WI",2017,"M04",72550.5666666667
"WI",2017,"M05",72809.5583333333
"WI",2017,"M06",73068.55
"WI",2017,"M07",73327.5416666667
"WI",2017,"M08",73586.5333333333
"WI",2017,"M09",73845.525
"WI",2017,"M10",74104.5166666667
"WI",2017,"M11",74363.5083333333
"WI",2017,"M12",74622.5
"WI",2018,"M01",74939.5083333333
"WI",2018,"M02",75256.5166666667
"WI",2018,"M03",75573.525
"WI",2018,"M04",75890.5333333333
"WI",2018,"M05",76207.5416666667
"WI",2018,"M06",76524.55
"WI",2018,"M07",76841.5583333333
"WI",2018,"M08",77158.5666666667
"WI",2018,"M09",77475.575
"WI",2018,"M10",77792.5833333333
"WI",2018,"M11",78109.5916666667
"WI",2018,"M12",78426.6
"WI",2019,"M01",78536.75
"WI",2019,"M02",78646.9
"WI",2019,"M03",78757.05
"WI",2019,"M04",78867.2
"WI",2019,"M05",78977.35
"WI",2019,"M06",79087.5
"WI",2019,"M07",79197.65
"WI",2019,"M08",79307.8
"WI",2019,"M09",79417.95
"WI",2019,"M10",79528.1
"WI",2019,"M11",79638.25
"WI",2019,"M12",79748.4
"WI",2020,"M01",79978.325
"WI",2020,"M02",80208.25
"WI",2020,"M03",80438.175
"WI",2020,"M04",80668.1
"WI",2020,"M05",80898.025
"WI",2020,"M06",81127.95
"WI",2020,"M07",81357.875
"WI",2020,"M08",81587.8
"WI",2020,"M09",81817.725
"WI",2020,"M10",82047.65
"WI",2020,"M11",82277.575
"WI",2020,"M12",82507.5
"WI",2021,"M01",83551.9833333333
"WI",2021,"M02",84596.4666666667
"WI",2021,"M03",85640.95
"WI",2021,"M04",86685.4333333333
"WI",2021,"M05",87729.9166666667
"WI",2021,"M06",88774.4
"WI",2021,"M07",89818.8833333333
"WI",2021,"M08",90863.3666666667
"WI",2021,"M09",91907.85
"WI",2021,"M10",92952.3333333333
"WI",2021,"M11",93996.8166666667
"WI",2021,"M12",95041.3
"WI",2022,"M01",95874.2
"WI",2022,"M02",96707.1
"WI",2022,"M03",97540
"WI",2022,"M04",98372.9
"WI",2022,"M05",99205.8
"WI",2022,"M06",100038.7
"WI",2022,"M07",100871.6
"WI",2022,"M08",101704.5
"WI",2022,"M09",102537.4
"WI",2022,"M10",103370.3
"WI",2022,"M11",104203.2
"WI",2022,"M12",105036.1
"WY",2012,"M01",7093.2
"WY",2012,"M02",7109.9
"WY",2012,"M03",7126.6
"WY",2012,"M04",7143.3
"WY",2012,"M05",7160
"WY",2012,"M06",7176.7
"WY",2012,"M07",7193.4
"WY",2012,"M08",7210.1
"WY",2012,"M09",7226.8
"WY",2012,"M10",7243.5
"WY",2012,"M11",7260.2
"WY",2012,"M12",7276.9
"WY",2013,"M01",7287.68333333333
"WY",2013,"M02",7298.46666666667
"WY",2013,"M03",7309.25
"WY",2013,"M04",7320.03333333333
"WY",2013,"M05",7330.81666666667
"WY",2013,"M06",7341.6
"WY",2013,"M07",7352.38333333333
"WY",2013,"M08",7363.16666666667
"WY",2013,"M09",7373.95
"WY",2013,"M10",7384.73333333333
"WY",2013,"M11",7395.51666666667
"WY",2013,"M12",7406.3
"WY",2014,"M01",7422.11666666667
"WY",2014,"M02",7437.93333333333
"WY",2014,"M03",7453.75
"WY",2014,"M04",7469.56666666667
"WY",2014,"M05",7485.38333333333
"WY",2014,"M06",7501.2
"WY",2014,"M07",7517.01666666667
"WY",2014,"M08",7532.83333333333
"WY",2014,"M09",7548.65
"WY",2014,"M10",7564.46666666667
"WY",2014,"M11",7580.28333333333
"WY",2014,"M12",7596.1
"WY",2015,"M01",7594.78333333333
"WY",2015,"M02",7593.46666666667
"WY",2015,"M03",7592.15
"WY",2015,"M04",7590.83333333333
"WY",2015,"M05",7589.51666666667
"WY",2015,"M06",7588.2
"WY",2015,"M07",7586.88333333333
"WY",2015,"M08",7585.56666666667
"WY",2015,"M09",7584.25
"WY",2015,"M10",7582.93333333333
"WY",2015,"M11",7581.61666666667
"WY",2015,"M12",7580.3
"WY",2016,"M01",7567.85
"WY",2016,"M02",7555.4
"WY",2016,"M03",7542.95
"WY",2016,"M04",7530.5
"WY",2016,"M05",7518.05
"WY",2016,"M06",7505.6
"WY",2016,"M07",7493.15
"WY",2016,"M08",7480.7
"WY",2016,"M09",7468.25
"WY",2016,"M10",7455.8
"WY",2016,"M11",7443.35
"WY",2016,"M12",7430.9
"WY",2017,"M01",7443.21666666667
"WY",2017,"M02",7455.53333333333
"WY",2017,"M03",7467.85
"WY",2017,"M04",7480.16666666667
"WY",2017,"M05",7492.48333333333
"WY",2017,"M06",7504.8
"WY",2017,"M07",7517.11666666667
"WY",2017,"M08",7529.43333333333
"WY",2017,"M09",7541.75
"WY",2017,"M10",7554.06666666667
"WY",2017,"M11",7566.38333333333
"WY",2017,"M12",7578.7
"WY",2018,"M01",7602.16666666667
"WY",2018,"M02",7625.63333333333
"WY",2018,"M03",7649.1
"WY",2018,"M04",7672.56666666667
"WY",2018,"M05",7696.03333333333
"WY",2018,"M06",7719.5
"WY",2018,"M07",7742.96666666667
"WY",2018,"M08",7766.43333333333
"WY",2018,"M09",7789.9
"WY",2018,"M10",7813.36666666667
"WY",2018,"M11",7836.83333333333
"WY",2018,"M12",7860.3
"WY",2019,"M01",7873.15
"WY",2019,"M02",7886
"WY",2019,"M03",7898.85
"WY",2019,"M04",7911.7
"WY",2019,"M05",7924.55
"WY",2019,"M06",7937.4
"WY",2019,"M07",7950.25
"WY",2019,"M08",7963.1
"WY",2019,"M09",7975.95
"WY",2019,"M10",7988.8
"WY",2019,"M11",8001.65
"WY",2019,"M12",8014.5
"WY",2020,"M01",8039.85833333333
"WY",2020,"M02",8065.21666666667
"WY",2020,"M03",8090.575
"WY",2020,"M04",8115.93333333333
"WY",2020,"M05",8141.29166666667
"WY",2020,"M06",8166.65
"WY",2020,"M07",8192.00833333333
