"State","Year","Period","S_Consumption"
"UT",2022,"M03",88080.425
"UT",2022,"M04",88908.3333333333
"UT",2022,"M05",89736.2416666667
"UT",2022,"M06",90564.15
"UT",2022,"M07",91392.0583333333
"UT",2022,"M08",92219.9666666667
"UT",2022,"M09",93047.875
"UT",2022,"M10",93875.7833333333
"UT",2022,"M11",94703.6916666667
"UT",2022,"M12",95531.6
"VT",2012,"M01",16910.0833333333
"VT",2012,"M02",16951.3666666667
"VT",2012,"M03",16992.65
"VT",2012,"M04",17033.9333333333
"VT",2012,"M05",17075.2166666667
"VT",2012,"M06",17116.5
"VT",2012,"M07",17157.7833333333
"VT",2012,"M08",17199.0666666667
"VT",2012,"M09",17240.35
"VT",2012,"M10",17281.6333333333
"VT",2012,"M11",17322.9166666667
"VT",2012,"M12",17364.2
"VT",2013,"M01",17392.0416666667
"VT",2013,"M02",17419.8833333333
"VT",2013,"M03",17447.725
"VT",2013,"M04",17475.5666666667
"VT",2013,"M05",17503.4083333333
"VT",2013,"M06",17531.25
"VT",2013,"M07",17559.0916666667
"VT",2013,"M08",17586.9333333333
"VT",2013,"M09",17614.775
"VT",2013,"M10",17642.6166666667
"VT",2013,"M11",17670.4583333333
"VT",2013,"M12",17698.3
"VT",2014,"M01",17754.5166666667
"VT",2014,"M02",17810.7333333333
"VT",2014,"M03",17866.95
"VT",2014,"M04",17923.1666666667
"VT",2014,"M05",17979.3833333333
"VT",2014,"M06",18035.6
"VT",2014,"M07",18091.8166666667
"VT",2014,"M08",18148.0333333333
"VT",2014,"M09",18204.25
"VT",2014,"M10",18260.4666666667
"VT",2014,"M11",18316.6833333333
"VT",2014,"M12",18372.9
"VT",2015,"M01",18409.9666666667
"VT",2015,"M02",18447.0333333333
"VT",2015,"M03",18484.1
"VT",2015,"M04",18521.1666666667
"VT",2015,"M05",18558.2333333333
"VT",2015,"M06",18595.3
"VT",2015,"M07",18632.3666666667
"VT",2015,"M08",18669.4333333333
"VT",2015,"M09",18706.5
"VT",2015,"M10",18743.5666666667
"VT",2015,"M11",18780.6333333333
"VT",2015,"M12",18817.7
"VT",2016,"M01",18840.9833333333
"VT",2016,"M02",18864.2666666667
"VT",2016,"M03",18887.55
"VT",2016,"M04",18910.8333333333
"VT",2016,"M05",18934.1166666667
"VT",2016,"M06",18957.4
"VT",2016,"M07",18980.6833333333
"VT",2016,"M08",19003.9666666667
"VT",2016,"M09",19027.25
"VT",2016,"M10",19050.5333333333
"VT",2016,"M11",19073.8166666667
"VT",2016,"M12",19097.1
"VT",2017,"M01",19151.8166666667
"VT",2017,"M02",19206.5333333333
"VT",2017,"M03",19261.25
"VT",2017,"M04",19315.9666666667
"VT",2017,"M05",19370.6833333333
"VT",2017,"M06",19425.4
"VT",2017,"M07",19480.1166666667
"VT",2017,"M08",19534.8333333333
"VT",2017,"M09",19589.55
"VT",2017,"M10",19644.2666666667
"VT",2017,"M11",19698.9833333333
"VT",2017,"M12",19753.7
"VT",2018,"M01",19852.1083333333
"VT",2018,"M02",19950.5166666667
"VT",2018,"M03",20048.925
"VT",2018,"M04",20147.3333333333
"VT",2018,"M05",20245.7416666667
"VT",2018,"M06",20344.15
"VT",2018,"M07",20442.5583333333
"VT",2018,"M08",20540.9666666667
"VT",2018,"M09",20639.375
"VT",2018,"M10",20737.7833333333
"VT",2018,"M11",20836.1916666667
"VT",2018,"M12",20934.6
"VT",2019,"M01",20980.1583333333
"VT",2019,"M02",21025.7166666667
"VT",2019,"M03",21071.275
"VT",2019,"M04",21116.8333333333
"VT",2019,"M05",21162.3916666667
"VT",2019,"M06",21207.95
"VT",2019,"M07",21253.5083333333
"VT",2019,"M08",21299.0666666667
"VT",2019,"M09",21344.625
"VT",2019,"M10",21390.1833333333
"VT",2019,"M11",21435.7416666667
"VT",2019,"M12",21481.3
"VT",2020,"M01",21412.375
"VT",2020,"M02",21343.45
"VT",2020,"M03",21274.525
"VT",2020,"M04",21205.6
"VT",2020,"M05",21136.675
"VT",2020,"M06",21067.75
"VT",2020,"M07",20998.825
"VT",2020,"M08",20929.9
"VT",2020,"M09",20860.975
"VT",2020,"M10",20792.05
"VT",2020,"M11",20723.125
"VT",2020,"M12",20654.2
"VT",2021,"M01",20797.025
"VT",2021,"M02",20939.85
"VT",2021,"M03",21082.675
"VT",2021,"M04",21225.5
"VT",2021,"M05",21368.325
"VT",2021,"M06",21511.15
"VT",2021,"M07",21653.975
"VT",2021,"M08",21796.8
"VT",2021,"M09",21939.625
"VT",2021,"M10",22082.45
"VT",2021,"M11",22225.275
"VT",2021,"M12",22368.1
"VT",2022,"M01",22528.5916666667
"VT",2022,"M02",22689.0833333333
"VT",2022,"M03",22849.575
"VT",2022,"M04",23010.0666666667
"VT",2022,"M05",23170.5583333333
"VT",2022,"M06",23331.05
"VT",2022,"M07",23491.5416666667
"VT",2022,"M08",23652.0333333333
"VT",2022,"M09",23812.525
"VT",2022,"M10",23973.0166666667
"VT",2022,"M11",24133.5083333333
"VT",2022,"M12",24294
"VA",2012,"M01",198975.891666667
"VA",2012,"M02",199454.883333333
"VA",2012,"M03",199933.875
"VA",2012,"M04",200412.866666667
"VA",2012,"M05",200891.858333333
"VA",2012,"M06",201370.85
"VA",2012,"M07",201849.841666667
"VA",2012,"M08",202328.833333333
"VA",2012,"M09",202807.825
"VA",2012,"M10",203286.816666667
"VA",2012,"M11",203765.808333333
"VA",2012,"M12",204244.8
"VA",2013,"M01",204670.408333333
"VA",2013,"M02",205096.016666667
"VA",2013,"M03",205521.625
"VA",2013,"M04",205947.233333333
"VA",2013,"M05",206372.841666667
"VA",2013,"M06",206798.45
"VA",2013,"M07",207224.058333333
"VA",2013,"M08",207649.666666667
"VA",2013,"M09",208075.275
"VA",2013,"M10",208500.883333333
"VA",2013,"M11",208926.491666667
"VA",2013,"M12",209352.1
"VA",2014,"M01",209989.041666667
"VA",2014,"M02",210625.983333333
"VA",2014,"M03",211262.925
"VA",2014,"M04",211899.866666667
"VA",2014,"M05",212536.808333333
"VA",2014,"M06",213173.75
"VA",2014,"M07",213810.691666667
"VA",2014,"M08",214447.633333333
"VA",2014,"M09",215084.575
"VA",2014,"M10",215721.516666667
"VA",2014,"M11",216358.458333333
"VA",2014,"M12",216995.4
"VA",2015,"M01",217505.566666667
"VA",2015,"M02",218015.733333333
"VA",2015,"M03",218525.9
"VA",2015,"M04",219036.066666667
"VA",2015,"M05",219546.233333333
"VA",2015,"M06",220056.4
"VA",2015,"M07",220566.566666667
"VA",2015,"M08",221076.733333333
"VA",2015,"M09",221586.9
"VA",2015,"M10",222097.066666667
"VA",2015,"M11",222607.233333333
"VA",2015,"M12",223117.4
"VA",2016,"M01",223715.4
"VA",2016,"M02",224313.4
"VA",2016,"M03",224911.4
"VA",2016,"M04",225509.4
"VA",2016,"M05",226107.4
"VA",2016,"M06",226705.4
"VA",2016,"M07",227303.4
"VA",2016,"M08",227901.4
"VA",2016,"M09",228499.4
"VA",2016,"M10",229097.4
"VA",2016,"M11",229695.4
"VA",2016,"M12",230293.4
"VA",2017,"M01",230774.675
"VA",2017,"M02",231255.95
"VA",2017,"M03",231737.225
"VA",2017,"M04",232218.5
"VA",2017,"M05",232699.775
"VA",2017,"M06",233181.05
"VA",2017,"M07",233662.325
"VA",2017,"M08",234143.6
"VA",2017,"M09",234624.875
"VA",2017,"M10",235106.15
"VA",2017,"M11",235587.425
"VA",2017,"M12",236068.7
"VA",2018,"M01",236933.3
"VA",2018,"M02",237797.9
"VA",2018,"M03",238662.5
"VA",2018,"M04",239527.1
"VA",2018,"M05",240391.7
"VA",2018,"M06",241256.3
"VA",2018,"M07",242120.9
"VA",2018,"M08",242985.5
"VA",2018,"M09",243850.1
"VA",2018,"M10",244714.7
"VA",2018,"M11",245579.3
"VA",2018,"M12",246443.9
"VA",2019,"M01",247108.791666667
"VA",2019,"M02",247773.683333333
"VA",2019,"M03",248438.575
"VA",2019,"M04",249103.466666667
"VA",2019,"M05",249768.358333333
"VA",2019,"M06",250433.25
"VA",2019,"M07",251098.141666667
"VA",2019,"M08",251763.033333333
"VA",2019,"M09",252427.925
"VA",2019,"M10",253092.816666667
"VA",2019,"M11",253757.708333333
"VA",2019,"M12",254422.6
"VA",2020,"M01",253533.966666667
"VA",2020,"M02",252645.333333333
"VA",2020,"M03",251756.7
"VA",2020,"M04",250868.066666667
"VA",2020,"M05",249979.433333333
"VA",2020,"M06",249090.8
"VA",2020,"M07",248202.166666667
"VA",2020,"M08",247313.533333333
"VA",2020,"M09",246424.9
"VA",2020,"M10",245536.266666667
"VA",2020,"M11",244647.633333333
"VA",2020,"M12",243759
"VA",2021,"M01",245947.375
"VA",2021,"M02",248135.75
"VA",2021,"M03",250324.125
"VA",2021,"M04",252512.5
"VA",2021,"M05",254700.875
"VA",2021,"M06",256889.25
"VA",2021,"M07",259077.625
"VA",2021,"M08",261266
"VA",2021,"M09",263454.375
"VA",2021,"M10",265642.75
"VA",2021,"M11",267831.125
"VA",2021,"M12",270019.5
"VA",2022,"M01",272161.908333333
"VA",2022,"M02",274304.316666667
"VA",2022,"M03",276446.725
"VA",2022,"M04",278589.133333333
"VA",2022,"M05",280731.541666667
"VA",2022,"M06",282873.95
"VA",2022,"M07",285016.358333333
"VA",2022,"M08",287158.766666667
"VA",2022,"M09",289301.175
"VA",2022,"M10",291443.583333333
"VA",2022,"M11",293585.991666667
"VA",2022,"M12",295728.4
"WA",2012,"M01",171243.391666667
"WA",2012,"M02",171823.483333333
"WA",2012,"M03",172403.575
"WA",2012,"M04",172983.666666667
"WA",2012,"M05",173563.758333333
"WA",2012,"M06",174143.85
"WA",2012,"M07",174723.941666667
"WA",2012,"M08",175304.033333333
"WA",2012,"M09",175884.125
"WA",2012,"M10",176464.216666667
"WA",2012,"M11",177044.308333333
"WA",2012,"M12",177624.4
"WA",2013,"M01",178126.141666667
"WA",2013,"M02",178627.883333333
"WA",2013,"M03",179129.625
"WA",2013,"M04",179631.366666667
"WA",2013,"M05",180133.108333333
"WA",2013,"M06",180634.85
"WA",2013,"M07",181136.591666667
"WA",2013,"M08",181638.333333333
"WA",2013,"M09",182140.075
"WA",2013,"M10",182641.816666667
"WA",2013,"M11",183143.558333333
"WA",2013,"M12",183645.3
"WA",2014,"M01",184499.391666667
"WA",2014,"M02",185353.483333333
"WA",2014,"M03",186207.575
"WA",2014,"M04",187061.666666667
"WA",2014,"M05",187915.758333333
"WA",2014,"M06",188769.85
"WA",2014,"M07",189623.941666667
"WA",2014,"M08",190478.033333333
"WA",2014,"M09",191332.125
"WA",2014,"M10",192186.216666667
"WA",2014,"M11",193040.308333333
"WA",2014,"M12",193894.4
"WA",2015,"M01",194800.116666667
"WA",2015,"M02",195705.833333333
"WA",2015,"M03",196611.55
"WA",2015,"M04",197517.266666667
"WA",2015,"M05",198422.983333333
"WA",2015,"M06",199328.7
"WA",2015,"M07",200234.416666667
"WA",2015,"M08",201140.133333333
"WA",2015,"M09",202045.85
"WA",2015,"M10",202951.566666667
"WA",2015,"M11",203857.283333333
"WA",2015,"M12",204763
"WA",2016,"M01",205754.225
"WA",2016,"M02",206745.45
"WA",2016,"M03",207736.675
"WA",2016,"M04",208727.9
"WA",2016,"M05",209719.125
"WA",2016,"M06",210710.35
"WA",2016,"M07",211701.575
"WA",2016,"M08",212692.8
"WA",2016,"M09",213684.025
"WA",2016,"M10",214675.25
"WA",2016,"M11",215666.475
"WA",2016,"M12",216657.7
"WA",2017,"M01",217719.291666667
"WA",2017,"M02",218780.883333333
"WA",2017,"M03",219842.475
"WA",2017,"M04",220904.066666667
"WA",2017,"M05",221965.658333333
"WA",2017,"M06",223027.25
"WA",2017,"M07",224088.841666667
"WA",2017,"M08",225150.433333333
"WA",2017,"M09",226212.025
"WA",2017,"M10",227273.616666667
"WA",2017,"M11",228335.208333333
"WA",2017,"M12",229396.8
"WA",2018,"M01",230553.341666667
"WA",2018,"M02",231709.883333333
"WA",2018,"M03",232866.425
"WA",2018,"M04",234022.966666667
"WA",2018,"M05",235179.508333333
"WA",2018,"M06",236336.05
"WA",2018,"M07",237492.591666667
"WA",2018,"M08",238649.133333333
"WA",2018,"M09",239805.675
"WA",2018,"M10",240962.216666667
"WA",2018,"M11",242118.758333333
"WA",2018,"M12",243275.3
"WA",2019,"M01",244256.883333333
"WA",2019,"M02",245238.466666667
"WA",2019,"M03",246220.05
"WA",2019,"M04",247201.633333333
"WA",2019,"M05",248183.216666667
"WA",2019,"M06",249164.8
"WA",2019,"M07",250146.383333333
"WA",2019,"M08",251127.966666667
"WA",2019,"M09",252109.55
"WA",2019,"M10",253091.133333333
"WA",2019,"M11",254072.716666667
"WA",2019,"M12",255054.3
"WA",2020,"M01",254113.191666667
"WA",2020,"M02",253172.083333333
"WA",2020,"M03",252230.975
"WA",2020,"M04",251289.866666667
"WA",2020,"M05",250348.758333333
"WA",2020,"M06",249407.65
"WA",2020,"M07",248466.541666667
"WA",2020,"M08",247525.433333333
"WA",2020,"M09",246584.325
"WA",2020,"M10",245643.216666667
"WA",2020,"M11",244702.108333333
"WA",2020,"M12",243761
"WA",2021,"M01",246109.716666667
"WA",2021,"M02",248458.433333333
"WA",2021,"M03",250807.15
"WA",2021,"M04",253155.866666667
"WA",2021,"M05",255504.583333333
"WA",2021,"M06",257853.3
"WA",2021,"M07",260202.016666667
"WA",2021,"M08",262550.733333333
"WA",2021,"M09",264899.45
"WA",2021,"M10",267248.166666667
"WA",2021,"M11",269596.883333333
"WA",2021,"M12",271945.6
"WA",2022,"M01",274155.683333333
"WA",2022,"M02",276365.766666667
"WA",2022,"M03",278575.85
"WA",2022,"M04",280785.933333333
"WA",2022,"M05",282996.016666667
"WA",2022,"M06",285206.1
"WA",2022,"M07",287416.183333333
"WA",2022,"M08",289626.266666667
"WA",2022,"M09",291836.35
"WA",2022,"M10",294046.433333333
"WA",2022,"M11",296256.516666667
"WA",2022,"M12",298466.6
"WV",2012,"M01",36317.025
"WV",2012,"M02",36414.25
"WV",2012,"M03",36511.475
"WV",2012,"M04",36608.7
"WV",2012,"M05",36705.925
"WV",2012,"M06",36803.15
"WV",2012,"M07",36900.375
"WV",2012,"M08",36997.6
"WV",2012,"M09",37094.825
"WV",2012,"M10",37192.05
"WV",2012,"M11",37289.275
"WV",2012,"M12",37386.5
"WV",2013,"M01",37448.7
"WV",2013,"M02",37510.9
"WV",2013,"M03",37573.1
"WV",2013,"M04",37635.3
"WV",2013,"M05",37697.5
"WV",2013,"M06",37759.7
"WV",2013,"M07",37821.9
"WV",2013,"M08",37884.1
"WV",2013,"M09",37946.3
"WV",2013,"M10",38008.5
"WV",2013,"M11",38070.7
"WV",2013,"M12",38132.9
"WV",2014,"M01",38227.6
"WV",2014,"M02",38322.3
"WV",2014,"M03",38417
"WV",2014,"M04",38511.7
"WV",2014,"M05",38606.4
"WV",2014,"M06",38701.1
"WV",2014,"M07",38795.8
"WV",2014,"M08",38890.5
"WV",2014,"M09",38985.2
"WV",2014,"M10",39079.9
"WV",2014,"M11",39174.6
"WV",2014,"M12",39269.3
"WV",2015,"M01",39395.95
"WV",2015,"M02",39522.6
"WV",2015,"M03",39649.25
"WV",2015,"M04",39775.9
"WV",2015,"M05",39902.55
"WV",2015,"M06",40029.2
"WV",2015,"M07",40155.85
"WV",2015,"M08",40282.5
"WV",2015,"M09",40409.15
"WV",2015,"M10",40535.8
"WV",2015,"M11",40662.45
"WV",2015,"M12",40789.1
"WV",2016,"M01",40932.8833333333
"WV",2016,"M02",41076.6666666667
"WV",2016,"M03",41220.45
"WV",2016,"M04",41364.2333333333
"WV",2016,"M05",41508.0166666667
"WV",2016,"M06",41651.8
"WV",2016,"M07",41795.5833333333
"WV",2016,"M08",41939.3666666667
"WV",2016,"M09",42083.15
"WV",2016,"M10",42226.9333333333
"WV",2016,"M11",42370.7166666667
"WV",2016,"M12",42514.5
"WV",2017,"M01",42584.1416666667
"WV",2017,"M02",42653.7833333333
"WV",2017,"M03",42723.425
"WV",2017,"M04",42793.0666666667
"WV",2017,"M05",42862.7083333333
"WV",2017,"M06",42932.35
"WV",2017,"M07",43001.9916666667
"WV",2017,"M08",43071.6333333333
"WV",2017,"M09",43141.275
"WV",2017,"M10",43210.9166666667
"WV",2017,"M11",43280.5583333333
"WV",2017,"M12",43350.2
"WV",2018,"M01",43490.0083333333
"WV",2018,"M02",43629.8166666667
"WV",2018,"M03",43769.625
"WV",2018,"M04",43909.4333333333
"WV",2018,"M05",44049.2416666667
"WV",2018,"M06",44189.05
"WV",2018,"M07",44328.8583333333
"WV",2018,"M08",44468.6666666667
"WV",2018,"M09",44608.475
"WV",2018,"M10",44748.2833333333
"WV",2018,"M11",44888.0916666667
"WV",2018,"M12",45027.9
"WV",2019,"M01",45123.7833333333
"WV",2019,"M02",45219.6666666667
"WV",2019,"M03",45315.55
"WV",2019,"M04",45411.4333333333
"WV",2019,"M05",45507.3166666667
"WV",2019,"M06",45603.2
"WV",2019,"M07",45699.0833333333
"WV",2019,"M08",45794.9666666667
"WV",2019,"M09",45890.85
"WV",2019,"M10",45986.7333333333
"WV",2019,"M11",46082.6166666667
"WV",2019,"M12",46178.5
"WV",2020,"M01",46077.2583333333
"WV",2020,"M02",45976.0166666667
"WV",2020,"M03",45874.775
"WV",2020,"M04",45773.5333333333
"WV",2020,"M05",45672.2916666667
"WV",2020,"M06",45571.05
"WV",2020,"M07",45469.8083333333
"WV",2020,"M08",45368.5666666667
"WV",2020,"M09",45267.325
"WV",2020,"M10",45166.0833333333
"WV",2020,"M11",45064.8416666667
"WV",2020,"M12",44963.6
"WV",2021,"M01",45266.3
"WV",2021,"M02",45569
"WV",2021,"M03",45871.7
"WV",2021,"M04",46174.4
"WV",2021,"M05",46477.1
"WV",2021,"M06",46779.8
"WV",2021,"M07",47082.5
"WV",2021,"M08",47385.2
"WV",2021,"M09",47687.9
"WV",2021,"M10",47990.6
"WV",2021,"M11",48293.3
"WV",2021,"M12",48596
"WV",2022,"M01",48864.2083333333
"WV",2022,"M02",49132.4166666667
"WV",2022,"M03",49400.625
"WV",2022,"M04",49668.8333333333
"WV",2022,"M05",49937.0416666667
"WV",2022,"M06",50205.25
"WV",2022,"M07",50473.4583333333
"WV",2022,"M08",50741.6666666667
"WV",2022,"M09",51009.875
"WV",2022,"M10",51278.0833333333
"WV",2022,"M11",51546.2916666667
"WV",2022,"M12",51814.5
"WI",2012,"M01",127782.491666667
"WI",2012,"M02",127967.283333333
"WI",2012,"M03",128152.075
"WI",2012,"M04",128336.866666667
"WI",2012,"M05",128521.658333333
"WI",2012,"M06",128706.45
"WI",2012,"M07",128891.241666667
"WI",2012,"M08",129076.033333333
"WI",2012,"M09",129260.825
"WI",2012,"M10",129445.616666667
"WI",2012,"M11",129630.408333333
"WI",2012,"M12",129815.2
"WI",2013,"M01",130057.641666667
"WI",2013,"M02",130300.083333333
"WI",2013,"M03",130542.525
"WI",2013,"M04",130784.966666667
"WI",2013,"M05",131027.408333333
"WI",2013,"M06",131269.85
"WI",2013,"M07",131512.291666667
"WI",2013,"M08",131754.733333333
"WI",2013,"M09",131997.175
"WI",2013,"M10",132239.616666667
"WI",2013,"M11",132482.058333333
"WI",2013,"M12",132724.5
"WI",2014,"M01",133115.216666667
"WI",2014,"M02",133505.933333333
"WI",2014,"M03",133896.65
"WI",2014,"M04",134287.366666667
"WI",2014,"M05",134678.083333333
"WI",2014,"M06",135068.8
"WI",2014,"M07",135459.516666667
"WI",2014,"M08",135850.233333333
"WI",2014,"M09",136240.95
"WI",2014,"M10",136631.666666667
"WI",2014,"M11",137022.383333333
"WI",2014,"M12",137413.1
"WI",2015,"M01",137817.441666667
"WI",2015,"M02",138221.783333333
"WI",2015,"M03",138626.125
"WI",2015,"M04",139030.466666667
"WI",2015,"M05",139434.808333333
"WI",2015,"M06",139839.15
"WI",2015,"M07",140243.491666667
"WI",2015,"M08",140647.833333333
"WI",2015,"M09",141052.175
"WI",2015,"M10",141456.516666667
"WI",2015,"M11",141860.858333333
"WI",2015,"M12",142265.2
"WI",2016,"M01",142651.708333333
"WI",2016,"M02",143038.216666667
"WI",2016,"M03",143424.725
"WI",2016,"M04",143811.233333333
"WI",2016,"M05",144197.741666667
"WI",2016,"M06",144584.25
"WI",2016,"M07",144970.758333333
"WI",2016,"M08",145357.266666667
"WI",2016,"M09",145743.775
"WI",2016,"M10",146130.283333333
"WI",2016,"M11",146516.791666667
"WI",2016,"M12",146903.3
"WI",2017,"M01",147437.675
"WI",2017,"M02",147972.05
"WI",2017,"M03",148506.425
"WI",2017,"M04",149040.8
"WI",2017,"M05",149575.175
"WI",2017,"M06",150109.55
"WI",2017,"M07",150643.925
"WI",2017,"M08",151178.3
"WI",2017,"M09",151712.675
"WI",2017,"M10",152247.05
"WI",2017,"M11",152781.425
"WI",2017,"M12",153315.8
"WI",2018,"M01",153744.075
"WI",2018,"M02",154172.35
"WI",2018,"M03",154600.625
"WI",2018,"M04",155028.9
"WI",2018,"M05",155457.175
"WI",2018,"M06",155885.45
"WI",2018,"M07",156313.725
"WI",2018,"M08",156742
"WI",2018,"M09",157170.275
"WI",2018,"M10",157598.55
"WI",2018,"M11",158026.825
"WI",2018,"M12",158455.1
"WI",2019,"M01",158917.658333333
"WI",2019,"M02",159380.216666667
"WI",2019,"M03",159842.775
"WI",2019,"M04",160305.333333333
"WI",2019,"M05",160767.891666667
"WI",2019,"M06",161230.45
"WI",2019,"M07",161693.008333333
"WI",2019,"M08",162155.566666667
"WI",2019,"M09",162618.125
"WI",2019,"M10",163080.683333333
"WI",2019,"M11",163543.241666667
"WI",2019,"M12",164005.8
"WI",2020,"M01",163328.466666667
"WI",2020,"M02",162651.133333333
"WI",2020,"M03",161973.8
"WI",2020,"M04",161296.466666667
"WI",2020,"M05",160619.133333333
"WI",2020,"M06",159941.8
"WI",2020,"M07",159264.466666667
"WI",2020,"M08",158587.133333333
"WI",2020,"M09",157909.8
"WI",2020,"M10",157232.466666667
"WI",2020,"M11",156555.133333333
"WI",2020,"M12",155877.8
"WI",2021,"M01",157258.675
"WI",2021,"M02",158639.55
"WI",2021,"M03",160020.425
"WI",2021,"M04",161401.3
"WI",2021,"M05",162782.175
"WI",2021,"M06",164163.05
"WI",2021,"M07",165543.925
"WI",2021,"M08",166924.8
"WI",2021,"M09",168305.675
"WI",2021,"M10",169686.55
"WI",2021,"M11",171067.425
"WI",2021,"M12",172448.3
"WI",2022,"M01",173525.5
"WI",2022,"M02",174602.7
"WI",2022,"M03",175679.9
"WI",2022,"M04",176757.1
"WI",2022,"M05",177834.3
"WI",2022,"M06",178911.5
"WI",2022,"M07",179988.7
"WI",2022,"M08",181065.9
"WI",2022,"M09",182143.1
"WI",2022,"M10",183220.3
"WI",2022,"M11",184297.5
"WI",2022,"M12",185374.7
"WY",2012,"M01",13301.1583333333
"WY",2012,"M02",13359.8166666667
"WY",2012,"M03",13418.475
"WY",2012,"M04",13477.1333333333
"WY",2012,"M05",13535.7916666667
"WY",2012,"M06",13594.45
"WY",2012,"M07",13653.1083333333
"WY",2012,"M08",13711.7666666667
"WY",2012,"M09",13770.425
"WY",2012,"M10",13829.0833333333
"WY",2012,"M11",13887.7416666667
"WY",2012,"M12",13946.4
"WY",2013,"M01",13993.1916666667
"WY",2013,"M02",14039.9833333333
"WY",2013,"M03",14086.775
"WY",2013,"M04",14133.5666666667
"WY",2013,"M05",14180.3583333333
"WY",2013,"M06",14227.15
"WY",2013,"M07",14273.9416666667
"WY",2013,"M08",14320.7333333333
"WY",2013,"M09",14367.525
"WY",2013,"M10",14414.3166666667
"WY",2013,"M11",14461.1083333333
"WY",2013,"M12",14507.9
"WY",2014,"M01",14581.2666666667
"WY",2014,"M02",14654.6333333333
"WY",2014,"M03",14728
"WY",2014,"M04",14801.3666666667
"WY",2014,"M05",14874.7333333333
"WY",2014,"M06",14948.1
"WY",2014,"M07",15021.4666666667
"WY",2014,"M08",15094.8333333333
"WY",2014,"M09",15168.2
"WY",2014,"M10",15241.5666666667
"WY",2014,"M11",15314.9333333333
"WY",2014,"M12",15388.3
"WY",2015,"M01",15402.8583333333
"WY",2015,"M02",15417.4166666667
"WY",2015,"M03",15431.975
"WY",2015,"M04",15446.5333333333
"WY",2015,"M05",15461.0916666667
"WY",2015,"M06",15475.65
"WY",2015,"M07",15490.2083333333
"WY",2015,"M08",15504.7666666667
"WY",2015,"M09",15519.325
"WY",2015,"M10",15533.8833333333
"WY",2015,"M11",15548.4416666667
"WY",2015,"M12",15563
"WY",2016,"M01",15608.7083333333
"WY",2016,"M02",15654.4166666667
"WY",2016,"M03",15700.125
"WY",2016,"M04",15745.8333333333
"WY",2016,"M05",15791.5416666667
"WY",2016,"M06",15837.25
"WY",2016,"M07",15882.9583333333
"WY",2016,"M08",15928.6666666667
"WY",2016,"M09",15974.375
"WY",2016,"M10",16020.0833333333
"WY",2016,"M11",16065.7916666667
"WY",2016,"M12",16111.5
"WY",2017,"M01",16128.7833333333
"WY",2017,"M02",16146.0666666667
"WY",2017,"M03",16163.35
"WY",2017,"M04",16180.6333333333
"WY",2017,"M05",16197.9166666667
"WY",2017,"M06",16215.2
"WY",2017,"M07",16232.4833333333
